NAME,Experimental RT,SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
2'-Deoxyadenosine,3.177,Nc1ncnc2n(cnc12)[C@H]3C[C@H](O)[C@@H](CO)O3,9.708654415,9.708654415,0.220814122,-0.697560941,0.628993303,28,251.246,238.142,251.1018393,96,0,0.167054984,-0.393568836,0.393568836,0.167054984,1.444444444,2.277777778,3,16.5421456,10.17003846,2.347890606,-2.129010091,2.304530361,-2.239283307,5.806261167,-0.043176272,2.928893368,1.985350028,571.6385353,12.69830613,9.469845041,9.469845041,8.7027086,5.578006156,5.578006156,4.19777119,4.19777119,3.081434205,3.081434205,2.131002377,2.131002377,-1.77,23375.49797,11.32778478,4.159244211,1.618407835,102.0519264,20.68358522,24.17588835,11.46504,0,0,0,4.567099648,14.95193556,0,0,0,0,6.420821623,19.03816843,14.94991774,16.98174072,0,19.51903521,0,24.85665557,12.34054944,12.65464015,0,0,5.733667477,5.817862778,0,0,48.54690474,4.736862954,0,12.64872279,12.65464015,0,11.16387794,0,119.31,18.43583395,5.106527395,0,6.606881965,23.40256234,0,6.327320075,10.89441972,0,14.95193556,15.57705783,7.223703704,0,12.08918367,18.7622744,6.748627016,0.301855185,0,1.595170147,-0.220814122,0,0.5,18,4,8,0,1,1,0,2,2,8,3,8,2,0,1,1,3,-0.9508,61.355,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suberic acid,3.38,OC(=O)CCCCCCC(O)=O,10.04610935,10.04610935,0.187570862,-0.784042055,0.573293248,9.666666667,174.196,160.084,174.0892089,70,0,0.302839557,-0.48123039,0.48123039,0.302839557,0.75,1.083333333,1.333333333,16.36806156,10.11679154,1.979585739,-1.958016254,2.043704937,-1.952625042,5.664555454,-0.137947495,1.950022844,3.007305636,135.1368501,9.397341225,6.953564459,6.953564459,5.625897658,4.062568667,4.062568667,2.701690649,2.701690649,1.531284334,1.531284334,0.906004841,0.906004841,-1.06,331.5038835,10.94,6.637839971,8.94,71.20535753,10.21305479,0,0,0,0,11.93861058,9.589074368,0,0,0,12.84164325,12.84164325,12.84164325,0,19.80212916,11.93861058,0,0,0,38.52492974,0,0,0,0,0,0,0,0,22.15166537,9.589074368,0,38.52492974,0,0,0,0,74.6,11.93861058,9.589074368,0,12.84164325,12.84164325,12.84164325,0,0,0,0,10.21305479,0,0,20.09221871,16.5282388,0,-1.56808411,0,3.28095994,0,0,0.75,12,2,4,0,0,0,0,0,0,2,2,4,7,0,0,0,0,1.4962,42.9736,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Malonaldehyde,3.43,O=CCC=O,9.173611111,9.173611111,0.027777778,0.027777778,0.333417437,6.4,72.063,68.031,72.02112937,28,0,0.126557738,-0.30292205,0.30292205,0.126557738,1.2,1.6,1.6,16.13789256,10.55073038,1.646050423,-1.533758105,1.501142016,-1.69148691,5.717953812,-0.11382105,1.405639062,2.653163075,34.15772188,4.121320344,2.6783039,2.6783039,2.414213562,1.287901102,1.287901102,0.569035594,0.569035594,0.19245009,0.19245009,0.03928371,0.03928371,-0.66,11.2451125,4.34,3.34,3.34,29.79217946,9.589074368,12.57232105,0,0,0,0,0,0,0,0,0,0,0,6.420821623,9.589074368,12.57232105,0,0,0,6.420821623,0,0,0,0,0,0,0,0,12.57232105,9.589074368,0,6.420821623,0,0,0,0,34.14,0,9.589074368,0,6.420821623,12.57232105,0,0,0,0,0,0,0,0,18.34722222,0,0,0,0,1.152777778,0,0,0.333333333,5,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,-0.2257,16.745,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Creatinine,3.7,CN1CC(=O)N=C1N,10.35472222,10.35472222,0.162037037,-0.162037037,0.427764847,19.375,113.12,106.064,113.0589118,44,0,0.267961219,-0.369407949,0.369407949,0.267961219,1.875,2.5,2.625,16.15045033,10.6067542,2.145528991,-2.04780327,1.924319003,-2.29372404,5.991772364,-0.116441606,1.850845326,2.72899985,151.3624125,6.14626437,4.587132532,4.587132532,3.698377303,2.280614425,2.280614425,1.719803162,1.719803162,1.002778651,1.002778651,0.532363778,0.532363778,-1.06,66.63043175,5.084092219,1.467126542,0.640744296,46.98481517,10.63357721,6.544756406,5.959554569,0,5.907179729,0,4.794537184,0,4.992404733,0,0,0,7.047671983,0,4.794537184,11.8667343,0,4.899909731,10.72607221,0,13.59242839,0,0,0,5.733667477,0,0,0,30.35907242,4.794537184,0,0,4.992404733,0,0,0,58.69,0,4.794537184,0,5.907179729,12.50431097,0,0,11.94758171,0,4.992404733,5.733667477,0,0,15.40564815,0,5.22375,0.152777778,0,0,0.325231481,1.725925926,0.5,8,2,4,0,1,1,0,0,0,3,1,4,0,0,0,0,1,-1.2269,29.2594,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hypoxanthine,3.745,O=C1NC=Nc2nc[nH]c12,10.87300926,10.87300926,0.19212963,-0.19212963,0.519236857,10.4,136.114,132.082,136.0385107,50,0,0.276257999,-0.338674824,0.338674824,0.276257999,1.2,1.9,2.6,16.13846691,10.5519833,1.972443921,-1.811535677,1.935267243,-2.049750177,5.668238279,1.153808297,2.357102152,3.09291205,400.9401974,6.974691495,4.95737602,4.95737602,4.877010098,2.745085789,2.745085789,1.832803857,1.832803857,1.228869175,1.228869175,0.776255074,0.776255074,-1.65,372.42214,5.159860162,1.662923452,0.539770508,55.14269412,9.967957042,0,11.16387794,0,5.559266895,0,4.794537184,9.967957042,0,0,0,0,0,12.65464015,0,11.16387794,0,19.93591408,0,0,0,23.00844423,0,0,5.559266895,0,0,0,19.93591408,0,0,0,17.44917733,0,11.16387794,0,74.43,0,4.794537184,0,5.559266895,11.16387794,0,12.65464015,0,0,19.93591408,0,0,0,23.56291667,0,0.674768519,0,0,2.762314815,0,0,0,10,2,5,0,0,0,0,2,2,3,2,5,0,0,0,0,2,-0.3538,34.5094,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uridine,3.8,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=CC(=O)NC2=O,11.44642621,11.44642621,0.479334766,-1.351155518,0.443510591,32.88235294,244.203,232.107,244.0695361,94,0,0.330035386,-0.393566854,0.393566854,0.330035386,1.352941176,2.058823529,2.588235294,16.56302615,10.12843047,2.431138337,-2.159834955,2.270753379,-2.371317657,4.923590988,-0.054988714,2.565406714,2.351519398,508.6978096,12.57698579,8.68480765,8.68480765,8.040912558,4.982539692,4.982539692,3.746268119,3.746268119,2.64246717,2.64246717,1.737521597,1.737521597,-1.48,7816.794256,11.98960468,4.414475063,2.025663274,94.71884067,20.05644514,18.31189916,6.227901171,0,5.559266895,5.689743398,14.34561535,4.794537184,0,0,0,0,12.26321064,6.606881965,20.05644514,0,0,9.551078169,0,24.53980033,6.606881965,33.1012953,0,0,11.24901029,0,0,0,49.78944148,4.736862954,0,6.227901171,21.85228501,0,0,0,124.78,42.39569259,19.80212916,0,0,0,16.83031029,0,0,4.983978521,0,9.843390349,6.082136243,0,24.30908171,28.0716953,-1.328395193,0,1.093386243,-3.581902872,-0.479334766,0,0.555555556,17,4,8,0,1,1,0,1,1,7,4,8,2,0,1,1,2,-2.8519,54.3321,0,3,3,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Furoic acid,3.8,OC(=O)c1occc1,9.968287037,9.968287037,0.023148148,-1.032407407,0.588597835,9,112.084,108.052,112.016044,42,0,0.371272612,-0.47537336,0.47537336,0.371272612,1.75,2.5,2.75,16.40536258,10.46474277,2.012394324,-1.786122464,1.968573472,-1.904831688,5.835693881,0.066222084,2.115968032,2.928375237,175.5636692,5.983127663,3.995760984,3.995760984,3.804530453,2.07289915,2.07289915,1.282453985,1.282453985,0.731961009,0.731961009,0.400248829,0.400248829,-1.25,93.10259339,4.898148148,1.694489796,0.702662722,45.54643035,9.523678332,0,0,5.760247419,0,5.969305288,0,4.794537184,0,0,0,12.13273414,0,6.263162996,14.31821552,5.969305288,0,0,0,0,0,24.15614455,0,0,0,0,0,0,11.07583268,0,0,10.5547846,22.81304807,0,0,0,50.44,5.969305288,4.794537184,0,5.760247419,0,0,18.39589713,0,0,4.417150937,5.106527395,4.49537037,0,9.968287037,8.179953704,0,-1.055555556,2.922407407,1.32287037,0,0,0,8,1,3,0,0,0,0,1,1,2,1,3,1,0,0,0,1,0.9778,25.6673,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
α-Hydroxyisobutyric acid,3.85,CC(C)(O)C(O)=O,9.770833333,9.770833333,1.201388889,-1.583333333,0.485716209,11.28571429,104.105,96.041,104.0473441,42,0,0.334584755,-0.479129763,0.479129763,0.334584755,1.571428571,1.714285714,1.714285714,16.40607417,10.14727711,2.210547524,-2.072668395,1.972545336,-2.296678005,5.752223035,-0.154141086,1.314320487,3.791118417,79.42592197,6.077350269,4.302675481,4.302675481,2.943375673,1.901337741,1.901337741,1.864169559,1.864169559,0.523374489,0.523374489,0,0,-0.57,17.08616633,6.43,1.499519552,2.16664825,41.58406698,10.21305479,0,5.601050811,0,0,5.969305288,0,4.794537184,0,0,0,13.8474744,0,0,15.00759197,5.969305288,0,0,0,19.44852521,0,0,0,0,0,0,0,0,21.78341089,4.794537184,0,13.8474744,0,0,0,0,57.53,11.5703561,4.794537184,0,0,0,0,13.8474744,0,0,0,10.21305479,0,0,9.770833333,16.49537037,-1.583333333,-1.201388889,0,0,2.435185185,0,0.75,7,2,3,0,0,0,0,0,0,2,2,3,1,0,0,0,0,-0.1581,23.9336,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biotin,3.9,OC(=O)CCCCC1SCC2NC(=O)NC12,11.11231106,11.11231106,0.064040769,-0.728900594,0.493478115,32,244.316,228.188,244.0881634,90,0,0.314936293,-0.48123039,0.48123039,0.314936293,1.4375,2.25,3,32.16663266,10.02988503,2.419112652,-2.155564637,2.325795648,-2.362891782,7.998434953,-0.136653255,2.721549365,1.703040654,297.7887293,11.5436056,8.93954318,9.756039761,7.664703798,5.570299391,6.619054181,4.261381258,5.533546785,3.067429445,4.576068505,2.264757117,3.808346039,-0.91,5794.178597,11.57175254,4.947648686,2.607199344,98.3521801,15.7401046,0,0,0,0,12.0004198,4.794537184,4.794537184,11.76188495,0,6.420821623,12.84164325,17.42361326,12.08368166,14.69560176,23.76230475,0,10.63357721,0,43.01690618,5.752853607,0,0,0,10.63357721,4.794537184,0,11.76188495,40.19342049,4.794537184,0,25.68328649,0,0,0,0,78.43,5.969305288,9.589074368,0,24.53561779,5.24993803,25.01531848,0,0,11.76188495,10.63357721,5.106527395,0,1.870623583,21.46106045,14.77832536,0,0.236381042,0.439942392,2.880333837,0,0,0.8,16,3,5,0,2,2,0,0,0,3,3,6,5,0,2,2,2,0.7968,61.5932,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
Adenosine,3.94,Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,9.950183768,9.950183768,0.21804944,-1.189129819,0.490519868,31.10526316,267.245,254.141,267.0967539,102,0,0.167138506,-0.393566854,0.393566854,0.167138506,1.263157895,2.052631579,2.736842105,16.56252662,10.12848698,2.434484065,-2.157864136,2.310288381,-2.326305057,5.806596803,-0.051066247,2.943194274,2.035435146,602.6175788,13.56854962,9.787302124,9.787302124,9.130228955,5.686375131,5.686375131,4.311819368,4.311819368,3.178383098,3.178383098,2.166090822,2.166090822,-1.81,35227.09227,12.23544093,4.384238854,1.747612859,106.8461601,25.79011262,30.15591996,17.69294117,0,0,0,4.567099648,14.95193556,0,0,0,0,0,12.93420204,20.05644514,16.98174072,0,19.51903521,0,24.53980033,12.34054944,12.65464015,0,0,5.733667477,5.817862778,0,0,59.75739852,4.736862954,0,6.227901171,12.65464015,0,11.16387794,0,139.54,31.1466823,10.21305479,0,5.817862778,11.16387794,0,17.2217398,0,0,14.95193556,15.57705783,6.854490741,0,11.8923767,28.73764335,6.444158006,0.21804944,0,-1.42298745,-0.390397455,0,0.5,19,5,9,0,1,1,0,2,2,9,4,9,2,0,1,1,3,-1.98,62.7448,0,3,3,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylsuccinic acid,3.95,CC(CC(O)=O)C(O)=O,9.971435185,9.971435185,0.310185185,-1.078796296,0.574039608,12.55555556,132.115,124.051,132.0422587,52,0,0.306299802,-0.481211396,0.481211396,0.306299802,1.444444444,1.888888889,2,16.37347684,10.10880346,2.133345312,-1.980241985,1.993135842,-2.131774913,5.767263267,-0.147097792,1.63437415,3.632432152,128.9196845,7.439157589,4.995380822,4.995380822,4.03658126,2.483288971,2.483288971,1.837147927,1.837147927,0.902377645,0.902377645,0.349240853,0.349240853,-1.06,60.47184355,7.94,3.063778208,3.516368876,52.11053119,10.21305479,0,0,0,0,11.93861058,9.589074368,0,0,0,6.9237372,0,0,12.33872767,19.80212916,11.93861058,0,0,5.917906046,13.34455882,0,0,0,0,0,0,0,0,22.15166537,9.589074368,5.917906046,13.34455882,0,0,0,0,74.6,17.85651662,9.589074368,0,6.420821623,0,0,6.9237372,0,0,0,10.21305479,0,0,19.82226852,16.23699074,0,-2.94,0,-0.310185185,1.357592593,0,0.6,9,2,4,0,0,0,0,0,0,2,2,4,3,0,0,0,0,0.1818,29.0526,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glyceraldehyde,4.03,OCC(O)C=O,9.32587963,9.32587963,0.277777778,-1.189814815,0.40721715,13.66666667,90.078,84.03,90.03169405,36,0,0.150342984,-0.393213627,0.393213627,0.150342984,1.833333333,2.333333333,2.333333333,16.32269967,10.43931722,1.9228847,-1.885943815,1.657911624,-2.115373806,5.548647339,-0.115975283,1.650022422,2.964900495,43.30296891,4.991563832,3.164482801,3.164482801,2.808060412,1.55171054,1.55171054,0.886004594,0.886004594,0.34414202,0.34414202,0.043033148,0.043033148,-0.41,19.80026906,5.59,2.807864924,1.868551532,35.21912486,15.00759197,6.103966388,6.286160523,0,0,0,0,0,0,0,0,0,0,6.606881965,15.00759197,6.286160523,0,0,0,6.103966388,6.606881965,0,0,0,0,0,0,0,29.21006367,4.794537184,0,0,0,0,0,0,57.53,12.71084835,4.794537184,0,6.286160523,0,0,0,0,0,0,10.21305479,0,0,9.32587963,15.90212963,0,0,0,-0.912037037,-0.482638889,0,0.666666667,6,2,3,0,0,0,0,0,0,3,2,3,2,0,0,0,0,-1.4615,19.1566,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5-HYDROXYMETHYL-2'-DEOXYURIDINE,4.03,OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(CO)C(=O)NC2=O,11.59850104,11.59850104,0.027905801,-0.878329082,0.481693574,27.61111111,258.23,244.118,258.0851862,100,0,0.329962889,-0.393568836,0.393568836,0.329962889,1.444444444,2.166666667,2.722222222,16.54272822,10.1677207,2.345470448,-2.143438938,2.265912496,-2.338982001,5.03171113,-0.046019318,2.70279992,2.349477659,535.9048215,13.28409257,9.444320674,9.444320674,8.562080608,5.46061854,5.46061854,4.093807186,4.093807186,2.906254936,2.906254936,1.903856192,1.903856192,-1.48,13649.1396,12.96358958,5.024161712,2.227298505,101.0837828,20.05644514,12.33186756,0,0,5.559266895,5.689743398,14.34561535,4.794537184,0,0,0,0,12.61766519,24.88118181,20.05644514,0,0,9.551078169,0,31.46353753,6.606881965,32.59837972,0,0,11.24901029,0,0,0,43.68547509,11.34374492,0,18.21217429,15.78591794,0,0,0,124.78,36.2917262,14.69560176,0,18.59115508,0,4.567099648,6.196843572,0,0,4.983978521,14.94991774,6.377504724,0,24.91300981,27.47722227,-1.315618832,0,0,-1.087974301,-0.864143676,0,0.6,18,4,8,0,1,1,0,1,1,7,4,8,3,0,1,1,2,-2.3304,58.8651,0,3,3,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D-Ribose,4.04,OC[C@@H](O)[C@@H](O)[C@@H](O)C=O,9.763926682,9.763926682,0.086851852,-1.636898148,0.325838404,19.6,150.13,140.05,150.0528234,60,0,0.150754586,-0.393578892,0.393578892,0.150754586,1.3,1.8,2.1,16.37644327,10.1167123,2.22334481,-2.158965299,1.957923948,-2.396749057,5.561650619,-0.12741461,1.99711931,3.795853866,104.2114327,8.14626437,5.21361053,5.21361053,4.629427618,2.734774986,2.734774986,1.867189568,1.867189568,1.070619749,1.070619749,0.416101753,0.416101753,-0.49,139.7983517,9.51,4.345142282,2.402432901,57.53747659,25.22064676,18.31189916,6.286160523,0,0,0,0,0,0,0,0,0,0,6.606881965,25.22064676,6.286160523,0,0,0,18.31189916,6.606881965,0,0,0,0,0,0,0,51.63105123,4.794537184,0,0,0,0,0,0,97.99,24.91878113,4.794537184,0,6.286160523,0,0,0,0,0,0,20.42610958,0,0,9.763926682,34.05537887,0,0,0,-4.63087963,-0.688425926,0,0.8,10,4,5,0,0,0,0,0,0,5,4,5,4,0,0,0,0,-2.7397,31.1702,0,4,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Hydroxy-butanoic acid,4.123,CCC(O)C(O)=O,9.680324074,9.680324074,0.273148148,-1.180555556,0.511507598,13.42857143,104.105,96.041,104.0473441,42,0,0.332004136,-0.479327794,0.479327794,0.332004136,1.857142857,2.285714286,2.285714286,16.3991398,10.28407253,2.069017152,-1.953981587,1.85764477,-2.168003466,5.711621889,-0.146170675,1.64571137,3.343417059,69.33515885,5.86180732,4.087132532,4.087132532,3.180739213,2.089960039,2.089960039,1.262283734,1.262283734,0.671758412,0.671758412,0.174620426,0.174620426,-0.57,27.9770933,6.43,2.577420843,2.16664825,41.58406698,10.21305479,0,6.103966388,0,0,5.969305288,0,4.794537184,0,0,6.9237372,6.420821623,0,0,15.00759197,5.969305288,0,0,0,19.44852521,0,0,0,0,0,0,0,0,22.28632647,4.794537184,0,13.34455882,0,0,0,0,57.53,12.07327168,4.794537184,0,6.420821623,0,0,0,6.9237372,0,0,10.21305479,0,0,9.680324074,16.26763889,0,-1.150462963,0,-0.907407407,1.609907407,0,0.75,7,2,3,0,0,0,0,0,0,2,2,3,2,0,0,0,0,-0.1581,23.9336,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D-Threitol,4.2,OC[C@@H](O)[C@H](O)CO,8.466435185,8.466435185,0.526064815,-1.222222222,0.338933419,18,122.12,112.04,122.0579088,50,0,0.105123465,-0.393579375,0.393579375,0.105123465,0.875,1.125,1.25,16.36896937,10.22083479,2.116840878,-2.104053455,1.878929959,-2.314989528,4.621336745,-0.038752965,1.8438884,3.292478156,48,6.568914101,4.357768483,4.357768483,3.718744015,2.298683226,2.298683226,1.499843661,1.499843661,0.818269671,0.818269671,0.243352103,0.243352103,-0.16,53.47276361,7.84,3.795331112,2.225724698,47.01101238,20.42610958,12.20793278,0,0,0,0,0,0,0,0,0,0,0,13.21376393,20.42610958,0,0,0,0,12.20793278,13.21376393,0,0,0,0,0,0,0,45.84780628,0,0,0,0,0,0,0,80.92,25.4216967,0,0,0,0,0,0,0,0,0,20.42610958,0,0,0,33.16324074,0,0,0,-2.444444444,-1.05212963,0,1,8,4,4,0,0,0,0,0,0,4,4,4,3,0,0,0,0,-2.3072,26.1852,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
