Unnamed: 0,Environmental fate,SlogP_VSA11,Chi2v,NumRotatableBonds,VSA_EState1,Chi3v,MolLogP,FpDensityMorgan2,SlogP_VSA12,FpDensityMorgan3,AvgIpc,Chi1v,fr_sulfonamd,fr_NH2,NumAromaticHeterocycles,fr_aniline
Penthiopyrad (Ref: MTF 753),Not High,0.0,0.23570226,0,0.0,0.0,0.2052,2.0,0.0,2.0,0.918295834,0.81305253,0,0,0,0
Metominostrobin (Ref: SSF 126),High,11.62950017,6.592206682,3,10.95079521,3.797907199,4.1878,1.826086957,12.21787344,2.47826087,2.532729196,7.790018089,0,0,1,1
Phthalide (Ref: BAY 96610),Not High,0.0,3.156936362,2,0.0,3.378082812,2.3836,2.166666667,43.46082769,2.166666667,1.650022422,4.140903875,0,0,0,0
Fenoxanil (Ref: BAS 546F),Not High,0.0,7.776683692,4,27.58510004,5.954701056,4.8568,2.0,0.0,2.692307692,3.259349376,9.139493802,0,0,1,1
Tecloftalam (Ref: SF 7402),High,0.0,0.0,0,0.0,0.0,0.0581,1.0,9.898914798,1.0,0.0,0.0,0,0,0,0
Diclomezine (Ref: F-850),Not High,0.0,6.973284229,10,10.51396118,3.644920778,5.062,1.863636364,0.0,2.409090909,2.367835687,8.266030793,0,0,0,0
Flumorph (Ref: SYP L190),Not High,0.0,0.582868717,0,0.0,0.128554893,0.0225,2.2,0.0,2.2,1.378783493,1.090822476,0,0,0,0
Methasulfocarb (Ref: NK 191),Not High,0.0,1.524373784,2,0.0,0.82789504,1.7163,2.2,12.62878915,2.2,1.405639062,2.655790079,0,0,0,0
Fenchlorphos (Ref: Dow ET-14),Not High,0.0,1.963961012,1,0.0,1.928571429,1.7762,1.25,31.8598878,1.25,1.370950594,3.277460299,0,0,0,0
Alpha-chlorohydrin (Ref: U 5897),High,0.0,3.999308437,1,0.0,1.281252519,1.3176,1.846153846,11.60093989,2.307692308,1.777232555,4.197262631,0,1,1,2
Imiprothrin (Ref: S 41311),Not High,0.0,4.233724665,3,0.0,1.489320973,0.8071,1.866666667,0.0,2.4,1.987009394,4.909211508,0,0,1,2
Iodomethane (Ref: TM 425),Not High,17.57580793,7.210467875,6,30.7897449,4.799865903,5.8429,1.806451613,11.60093989,2.548387097,3.153513707,9.810793614,0,0,1,1
Lithium perfluorooctane sulfonate,High,0.0,7.657477527,4,22.25450467,6.005591458,2.7951,2.12,34.69961072,2.84,2.919531686,9.714829035,0,0,1,0
Metofluthrin (Ref: S 1264),Not High,5.749511833,5.69971184,14,10.73524651,3.724381391,4.3674,1.5,0.0,2.181818182,2.549811667,8.768404692,0,0,0,0
Pyrasulfotole (Ref: AE 0317309 ),Not High,0.0,4.720865306,5,5.062542045,3.193519301,2.00992,2.05,0.0,2.55,2.403460372,6.574466666,0,0,0,1
Thiencarbazone-methyl (Ref: BYH 18636 ),Not High,0.0,3.504573019,1,4.068333333,2.290259223,-4.9894,0.875,0.0,1.125,2.205240911,4.665256622,0,0,2,0
T-oxanilic acid (Ref: MON 52766),High,5.749511833,3.600752855,3,4.859459877,2.34347571,3.1102,1.785714286,34.80281967,2.357142857,2.08623909,4.62962428,0,0,0,0
Bixafen,High,0.0,5.570947894,3,0.0,3.820516225,1.98432,2.05,0.0,2.55,2.663112354,6.510478228,0,0,0,0
Isobenzan (Ref: ENT 25545),High,11.75997667,6.776141102,7,35.93054624,4.351689837,0.8435,1.703703704,0.0,2.259259259,2.599582802,8.987678919,1,0,1,1
Fluchloralin (Ref: BAS 392H),High,11.75997667,6.785710322,6,74.17152307,4.459886656,1.1162,1.633333333,0.0,2.1,2.652433024,8.977966199,1,0,2,1
Nitralin (Ref: HSDB 789),High,6.01046484,7.594642199,5,31.78496575,4.867160524,1.00182,1.923076923,22.59087063,2.538461538,2.526506682,9.316378436,1,0,1,1
Ampropylfos (Ref: PNL 62),Not High,6.01046484,6.59112665,5,31.4392374,4.509137792,0.42152,1.846153846,0.0,2.461538462,2.59501552,8.532390642,1,0,1,1
Fensulfothion (Ref: ENT 24945),Not High,6.01046484,7.975488069,7,68.37878706,5.064924073,1.39572,1.84375,0.0,2.40625,2.641021869,9.973591051,1,0,1,2
Chlordecone (Ref: ENT 16391),High,6.01046484,6.93364707,6,37.76232439,4.750187503,0.1038,1.925925926,0.0,2.555555556,2.934255111,9.241993657,1,0,1,0
Mirex (Ref: GC 1283),High,5.749511833,5.519033055,1,44.99395322,3.803169268,5.409,1.708333333,23.20187978,2.333333333,2.871701379,7.246630694,0,0,1,0
Simetryn,High,0.0,1.135016644,0,36.58333333,0.0,0.1702,1.2,0.0,1.2,0.721928095,1.9258201,0,0,0,0
Azobenzene (Ref: ENT 14611),Not High,5.749511833,8.490472381,6,16.75059028,4.630035057,3.8389,1.8,6.718607232,2.2,2.26510744,9.167605849,0,0,1,0
3-chloroaniline,Not High,0.0,5.823810128,3,2.24158116,4.424879739,3.56018,2.285714286,34.86055578,3.071428571,2.603120192,6.679711213,0,0,1,0
Cyclohexanone,High,0.0,4.245291199,7,5.672880763,2.98928421,-1.55968,1.647058824,0.0,2.176470588,2.316441572,6.227144599,0,0,0,0
Ethylene glycol,High,0.0,5.414465807,2,11.04150054,3.11567325,2.7193,2.294117647,23.20187978,2.823529412,2.827661319,6.09746602,0,0,1,0
Naphthalene,Not High,5.749511833,2.992127578,3,5.072592593,1.691806631,2.1919,2.307692308,11.60093989,2.846153846,2.035249264,4.121896667,0,0,0,0
"N,N-dimethyl capramide",Not High,23.51995335,4.866866677,7,20.75487051,3.311899298,2.4431,1.692307692,0.0,2.230769231,2.66501689,7.479713413,0,0,1,0
Pelargonic acid,Not High,0.0,7.106488139,4,5.551952475,4.545535435,4.58504,1.952380952,0.0,2.523809524,2.881396896,7.609877892,0,0,0,0
1-naphthylacetic acid,High,0.0,3.940289915,6,0.0,2.591898616,1.8519,2.388888889,11.60093989,2.833333333,2.351078474,5.826856032,0,0,1,0
2-naphthyloxyacetic acid,High,0.0,9.533643669,0,16.51041667,5.484775482,3.0566,0.909090909,69.60563934,0.909090909,1.581285395,5.626425128,0,0,0,0
Acetic acid,High,11.75997667,6.823222475,8,88.15622816,4.52223816,1.9764,1.548387097,0.0,2.064516129,2.650812604,9.297017699,1,0,1,1
Diphenylamine,Not High,0.0,3.53213888,0,-1.276234568,1.363705935,2.5954,1.333333333,46.40375956,1.333333333,1.351644115,2.856177245,0,0,0,0
2-phenylphenol,Not High,0.0,2.05161483,0,0.0,0.0,1.81,1.5,23.20187978,1.5,0.811278124,1.886657611,0,0,0,0
"1,1,1-acetonitrile (Ref: USAF EK-488)",High,0.0,2.140315334,2,0.0,1.704434989,2.0714,1.5,34.80281967,1.5,1.650022422,3.074717703,0,0,0,0
Carbon tetrachloride (Ref: ENT 4705),Not High,0.0,0.471404521,1,0.0,0.166666667,1.3584,1.25,0.0,1.25,1.370950594,1.149829914,0,0,0,0
Isophorone,Not High,0.0,1.224744871,0,9.888888889,0.744016936,0.0332,1.0,0.0,1.166666667,1.719973094,2.154700538,0,0,0,0
8-hydroxyquinoline,Not High,0.0,3.659939943,2,0.0,2.367686683,2.4418,0.933333333,0.0,1.266666667,2.247980571,4.92719146,0,2,0,2
Noviflumuron,High,0.0,1.918847178,0,0.0,1.309920344,0.2386,2.428571429,0.0,2.571428571,1.905399931,2.544725695,0,0,0,0
"1,2-benzisothiazolin-3-one",Not High,0.0,5.265454473,8,1.644420903,3.765659871,3.1719,1.85,0.0,2.6,2.925504067,7.744427246,0,1,2,1
Fluopyram,High,0.0,6.797815759,5,32.62184638,4.82274982,4.43462,2.043478261,11.33678588,2.695652174,3.085679516,8.165338054,0,0,1,0
Isotianil (Ref: BYF1047),Not High,0.0,6.446798212,5,15.12729115,3.944140908,4.26952,1.956521739,0.0,2.52173913,2.713968629,7.902106365,0,0,1,1
2-butoxyethanol (Ref: A13-0993),High,0.0,7.14950676,8,9.764630197,4.004531129,3.2196,1.62962963,11.60093989,2.111111111,2.581436739,9.112121821,0,0,0,0
Pyroxasulfone (Ref: KIH-485),Not High,0.0,8.767340035,0,19.74662982,8.946869492,3.6898,1.315789474,69.60563934,1.684210526,2.543555691,8.45621071,0,0,0,0
Ethanol,High,0.0,7.153370981,4,1.715520918,4.709236021,3.4752,2.034482759,27.53088379,2.689655172,3.100140265,9.470800993,0,0,2,1
Propisochlor,Not High,0.0,6.787234896,5,27.33981281,4.984446148,4.1235,2.083333333,0.0,2.791666667,3.435473112,8.26261471,0,0,1,1
Calcium carbide,Not High,0.0,3.587025864,2,0.0,2.411847743,1.2878,2.142857143,11.60093989,2.642857143,2.91259227,4.532951694,0,1,1,1
Methyl nonyl ketone,Not High,0.0,6.281067325,2,52.10089358,4.452644348,2.74028,2.111111111,0.0,2.5,2.267591003,6.790924343,0,0,1,0
Denatonium benzoate (Ref: ASU 90 820 P),High,0.0,9.074390717,1,6.008838341,8.46215778,2.1362,2.083333333,0.0,2.791666667,2.978182393,9.091796793,0,0,0,0
Iron sulphate,High,0.0,6.535162076,3,0.0,4.529646142,1.0415,1.75,0.0,2.35,2.317548272,7.409048571,0,0,0,0
3-chloroacrylic acid,High,11.49902367,6.706150362,6,7.336257972,4.635811666,4.66662,1.703703704,11.60093989,2.259259259,2.960927902,9.184247699,0,0,1,0
"2,3.-dihydro-2,2-diemethyl-7-benzofuranol (Ref: NIA 10272 )",Not High,5.749511833,2.456026404,1,4.894305556,1.404211005,1.71322,2.25,0.0,2.833333333,2.040648071,3.683739641,0,0,0,0
"2-chloro-5-(4-(difluoromethyl)-3-methyl-5-oxo-4,5-dihydro-1H-1,2,4-triazol-1-yl)-4-fluorobenzoic acid",High,0.0,0.402368927,0,0.0,0.0,-0.9762,1.5,0.0,1.5,0.811278124,0.781474414,0,2,0,0
Nitrofen (Ref: FW-925),Not High,0.0,1.418251851,1,4.725694444,0.918677999,0.624,2.6,11.60093989,2.6,2.120952031,2.142657702,0,0,0,0
Acetaldehyde,High,0.0,4.01777522,2,0.0,3.098913132,3.17834,2.066666667,0.0,2.733333333,2.741541597,5.242465523,0,0,1,0
Pyributicarb (Ref: TSH-888),Not High,11.49902367,4.185685054,2,12.19775699,3.145617283,1.4483,2.052631579,0.0,2.684210526,2.839844219,5.815969556,0,0,1,0
Dibromochloropropane (Ref: OS1897),High,5.749511833,4.880490063,3,0.0,3.162719233,3.8595,1.904761905,23.20187978,2.523809524,2.429612966,6.376447275,0,0,0,1
Isopyrazam (Ref: SYN 520453),High,11.49902367,2.499000464,3,4.947657785,1.624173394,2.1293,2.333333333,0.0,2.916666667,2.086591983,3.744063077,0,0,0,0
Phosphane,Not High,0.0,4.012877001,1,0.0,2.830950275,2.5037,2.181818182,0.0,2.545454545,1.95366949,4.424566068,0,0,0,0
S-methoprene (Ref: SAN 810),Not High,0.0,3.358154351,0,0.0,2.225144469,3.453,2.0,0.0,2.4,1.884505361,4.007583597,0,0,0,0
Barium polysulphide,High,0.0,4.49042209,0,0.0,3.744517166,2.9987,2.2,0.0,2.5,1.868520927,4.2876937,0,0,0,0
Peroxyacetic acid,High,0.0,3.065384141,1,0.0,1.744016936,3.11842,1.5,0.0,1.9,1.884505361,3.764742878,0,0,0,0
Butanethiol,Not High,0.0,4.817770441,7,4.959633173,3.471405421,2.9463,1.714285714,11.60093989,2.142857143,2.508898124,7.745823499,0,0,0,1
Chlorthion (Ref: BAY 22/190 ),Not High,0.0,7.776741752,6,19.08891812,4.862327816,3.7718,1.846153846,11.33678588,2.461538462,2.941521344,9.321834489,0,0,1,0
Ferric phosphate,Not High,5.749511833,3.492390693,4,54.98544454,2.167795932,3.0865,2.055555556,0.0,2.5,2.254080725,5.015550373,0,0,0,0
Sodium hypochlorite,High,0.0,4.532926401,4,10.05175076,1.229549158,-0.8507,1.857142857,7.595762327,2.071428571,1.800135096,5.672830842,0,1,0,0
2-hydroxy-terbuthylazine (Ref: GS 23158),High,0.0,28.81999906,54,95.35828568,19.12489643,17.9941,0.505494505,0.0,0.725274725,1.746546822,40.08579275,0,4,0,0
Metamifop (Ref: DBH-129),Not High,5.879988336,5.195463217,9,15.29908992,3.25796283,3.7805,1.952380952,34.80281967,2.666666667,2.448642904,7.553137139,0,0,1,0
Fluthiacet-methyl (Ref: CGA 248757),Not High,5.879988336,5.022309445,6,4.748348765,3.472278638,3.8533,1.714285714,34.80281967,2.095238095,2.437110022,7.569491248,0,0,1,0
Metolachlor oxanilic acid (Ref: CGA 51202),High,0.0,5.671241109,4,0.0,3.849317244,4.069,1.75,11.60093989,2.458333333,2.637140975,7.765752203,0,0,1,1
Leptophos (Ref: OMS 1438 ),Not High,5.749511833,5.984714907,4,7.471887598,3.072471275,3.7293,1.95,11.60093989,2.45,2.897070628,6.695267382,0,0,1,0
Paraquat dichloride,High,23.12852384,5.688959267,6,21.39681173,4.297976595,3.61724,1.6,11.60093989,2.12,2.614239368,7.818391689,0,0,1,0
Potassium iodide,Not High,11.49902367,2.682134968,4,10.28242512,1.827991342,2.4323,1.923076923,0.0,2.461538462,2.179628734,4.132828715,0,0,0,0
"2,4,5-trichlorophenoxyacetic acid",High,0.0,6.418827664,3,35.37731481,4.172195549,2.2766,1.4,0.0,1.84,2.918645357,8.848606551,0,0,1,0
Diquat,High,6.01046484,6.459969794,7,31.47821344,4.360468583,0.5206,1.814814815,0.0,2.444444444,2.607041825,8.975497076,1,0,1,2
P-nonylphenol,Not High,0.0,0.33322359,0,0.0,0.091287093,0.69598,2.25,0.0,2.25,1.370950594,0.920530223,0,0,0,0
Propamocarb (Ref: SN 39744),Not High,0.0,1.994306232,1,0.0,1.260950199,1.25648,1.909090909,0.0,2.272727273,2.045606035,2.972704946,0,0,0,0
Flupoxam (Ref: MON 18500),Not High,0.0,2.935297126,1,0.0,2.147096635,1.5061,2.545454545,0.0,3.181818182,2.579381946,4.099566666,0,0,1,0
Asulam (Ref: M&B 9057),High,0.0,0.758226106,0,8.703703704,0.0,-0.3716,1.5,8.254871229,1.5,0.811278124,1.747722558,0,0,0,0
Bensulfuron (Ref: IN R9419),Not High,5.749511833,7.798871465,4,58.33638851,6.176513312,5.89128,2.0,23.5237699,2.678571429,3.153613321,9.873876393,0,0,0,1
Flupyrsulfuron,Not High,0.0,9.913582881,5,67.9276484,7.568962391,5.21692,1.891891892,11.33678588,2.540540541,3.592918627,12.49635934,0,0,2,0
Iodosulfuron,High,0.0,4.391413448,5,29.87186949,2.797009192,2.2428,2.263157895,11.60093989,2.789473684,2.772546089,5.93023801,0,0,1,0
Tribenuron (Ref: IN R9803),High,0.0,7.512647711,3,27.74807074,5.570110214,5.2738,2.038461538,23.20187978,2.730769231,3.259349376,8.946036952,0,0,1,1
Triflusulfuron,High,5.749511833,5.486433023,6,11.32210583,3.784620105,3.31594,1.913043478,0.0,2.608695652,2.567735236,7.587161777,0,0,0,0
Propoxycarbazone,High,5.749511833,4.791806002,3,19.17504872,3.412400684,3.4835,2.095238095,23.20187978,2.666666667,2.419152426,6.336901636,0,1,1,1
Fenchlorazole-ethyl (Ref: HOE 070542),Not High,5.749511833,4.978235062,3,23.91027758,3.588568974,3.5719,2.0,23.20187978,2.590909091,2.4955062,6.725667274,0,1,1,1
Sulfuryl fluoride,High,0.0,9.947250573,6,2.235982367,6.60407031,5.8797,1.9375,55.06176758,2.625,3.517477519,12.06197673,0,0,2,1
Tebupirimfos (Ref: BAY MAT 7484),High,5.749511833,14.06233286,6,24.17003881,11.16430338,3.9647,1.790697674,0.0,2.465116279,3.879721418,15.46191183,0,0,2,0
2-(thiocyanomethylthio)benzothiazole,Not High,0.0,4.923561239,8,5.572222537,3.549031862,3.9334,1.904761905,11.60093989,2.380952381,2.533283436,7.884522065,0,0,0,1
Ecolyst (Ref: HSDB 7282),High,5.749511833,8.987662587,2,5.883215301,5.114365005,4.52096,1.689655172,0.0,2.275862069,2.984707508,10.00078145,0,0,0,0
Cloprop,Not High,5.749511833,4.747892061,5,5.882824074,3.476258741,3.4755,1.75,0.0,2.45,2.48400074,7.101619052,0,0,0,0
Dimethrin (Ref: ENT 21170 ),Not High,0.0,7.346720147,5,1.640065183,4.827087151,3.30172,1.933333333,27.53088379,2.566666667,3.0992897,9.674925139,0,0,2,1
Nitenpyram (Ref: CGA 246916),High,5.749511833,7.90043536,6,5.662391753,4.89152551,4.54344,1.8,11.33678588,2.32,2.916610266,9.182296791,0,0,1,0
Primisulfuron methyl (Ref: CGA 136872),Not High,0.0,3.0,1,0.0,1.5,1.6274,1.25,21.58779595,1.25,1.370950594,3.949489743,0,0,0,0
Potassium bicarbonate,High,0.0,3.076288341,2,0.0,1.659197047,1.024,2.0,23.20187978,2.333333333,2.215095337,4.643997617,0,1,1,0
"1,1,1,2-tetrachloroethane (Ref: HSDB 4148)",Not High,0.0,6.609278272,4,58.48301633,4.818047487,3.0379,2.0625,22.93772577,2.5,2.614765123,6.711070343,0,0,1,0
"1,1-dichloroethane",High,0.0,0.638934168,1,21.11574074,0.186677088,0.3361,1.833333333,0.0,1.833333333,1.360964047,1.152841858,0,0,0,0
"1,2,3-trichloropropane (Ref: NSC 35403)",Not High,5.749511833,5.52224802,7,11.04705439,3.808494975,2.70572,1.92,0.0,2.56,2.606338297,7.76489272,0,0,0,0
"1,3-butadiene",Not High,5.749511833,5.502910453,7,11.12251905,3.876068563,2.70572,1.92,0.0,2.56,2.617316197,7.76489272,0,0,0,0
"1,4-dioxane",High,0.0,4.451380296,5,4.831585648,2.961590371,1.75594,1.842105263,0.0,2.263157895,2.328879493,5.997786729,0,0,0,1
"4,4-methylenedianiline",Not High,0.0,7.387203504,6,4.902324224,5.258807871,4.74274,1.258064516,0.0,1.806451613,2.800703609,10.0222505,0,0,0,1
N-methyl-2-pyrrolidone,Not High,5.749511833,3.345055899,3,4.973459467,1.670038426,2.048,2.176470588,12.40703316,2.764705882,2.264893165,4.818171409,0,0,0,0
N-nitrosodimethylamine,High,0.0,2.535173608,0,1.957175926,1.811548564,-0.2825,2.363636364,0.0,3.181818182,2.05595014,3.644386124,0,0,1,0
Ametoctradin (Ref: BAS 650F),Not High,5.749511833,3.600793443,3,4.863070988,1.775540299,2.2924,2.0,23.20187978,2.4375,2.169520225,5.146010904,0,0,0,0
Methiozolin (Ref: MRC-01),Not High,0.0,5.728204279,5,40.32485566,3.879769804,2.76452,2.041666667,23.20187978,2.541666667,2.759724156,7.260283718,0,0,1,0
Penflufen (Ref: BYF-14182),High,0.0,4.516344352,1,23.65361867,3.020469394,0.6351,2.142857143,11.60093989,2.785714286,2.381733547,5.577727142,1,1,2,0
Valifenalate (Ref: IR5885),Not High,0.0,1.944479217,0,0.0,1.213342788,-0.1458,1.857142857,12.21787344,2.142857143,1.685616163,2.819479217,0,0,0,0
Alpha-endosulfan,High,0.0,11.69715621,5,0.934224301,7.505082378,2.21572,2.0,11.33678588,2.421052632,2.632051258,10.27664993,0,0,1,0
Cyantraniliprole (Ref: DPX-HGW86),Not High,0.0,11.06270686,3,0.870277778,7.117463174,1.39882,1.8125,11.33678588,2.0625,2.409177706,9.145275094,0,1,1,0
Indaziflam,High,5.749511833,4.81356408,3,6.34574452,2.975480437,3.78878,2.0,31.8598878,2.4375,2.23170131,6.265300956,0,0,0,0
Propyrisulfuron,Not High,11.49902367,10.7217167,11,32.61372055,6.647464418,2.6393,1.681818182,0.0,2.318181818,3.028636424,14.17238523,0,0,1,0
Sedaxane,High,0.0,6.867872866,6,27.40374718,4.58967814,4.9527,1.884615385,34.80281967,2.384615385,2.933320321,8.614250259,0,0,1,0
Aminocyclopyrachlor (Ref: DPX-MAT28),High,0.0,9.209717475,5,148.8152612,6.348289167,8.4253,1.365853659,15.9299439,1.87804878,2.864714712,11.67286167,0,0,0,2
Sulfoxaflor (Ref: DE-208),High,5.749511833,6.639729,5,39.48431913,4.707004312,5.2814,1.793103448,23.20187978,2.448275862,2.722233378,8.981963079,0,1,1,1
Gibberellins,High,11.49902367,6.564482174,5,47.56801588,4.114447786,4.6503,1.740740741,11.60093989,2.333333333,3.080736538,8.2277263,0,0,1,0
Cycloheximide,High,0.0,6.267009894,6,30.6341158,3.302806474,1.2385,1.681818182,0.0,2.090909091,2.359050413,7.926834795,0,0,0,0
Tolfenpyrad (Ref: OMI 88),Not High,0.0,5.289394195,12,9.08037037,2.923939863,0.2302,0.785714286,0.0,0.928571429,2.525958532,8.143541178,0,0,0,0
Prohexadione,Not High,5.749511833,6.225001468,9,10.90047476,4.064635646,5.5203,2.0,23.20187978,2.590909091,2.494798232,8.513660959,0,0,0,0
Isolan (Ref: ENT 19060),High,0.0,7.319538645,2,-1.456687453,3.89260999,6.4955,0.947368421,58.00469945,1.210526316,2.328398468,7.343493361,0,0,0,0
Metolcarb,High,0.0,7.260264712,2,-1.5011678,3.997728133,6.4955,1.368421053,58.00469945,1.894736842,2.327569709,7.349476426,0,0,0,0
Lime sulphur,High,0.0,6.189438004,5,10.14678984,4.101832527,3.4444,1.916666667,23.20187978,2.5,2.870082252,8.257914878,0,0,0,1
Urea,High,0.0,4.556954274,1,0.0,2.150534307,1.1843,1.923076923,11.76188495,2.307692308,2.013992271,5.188455048,0,0,1,0
1-naphthylacetamide,High,0.0,13.31157927,5,5.861931379,11.53997836,3.39,1.558823529,0.0,2.205882353,3.092610227,13.71400721,0,0,0,0
Zinc phosphide,Not High,5.749511833,8.127695413,4,71.24110258,5.811918912,3.7872,1.862068966,23.20187978,2.482758621,3.057614351,9.822034164,1,0,2,0
Epichlorohydrin,Not High,0.0,7.573853374,6,41.62617382,4.976172269,5.0784,2.037037037,11.60093989,2.592592593,3.37945607,9.179084167,0,0,1,0
Medetomidine,High,0.0,8.150715167,6,39.69031795,5.411946389,2.7663,1.947368421,11.60093989,2.578947368,3.522651456,11.02276195,0,0,3,1
Oxolinic acid,High,11.49902367,8.202514843,9,42.89284265,5.480054292,4.1758,1.432432432,0.0,1.918918919,2.857509844,11.34006702,0,0,1,0
Thymol,Not High,11.49902367,6.279054623,3,47.08973321,3.830039224,4.98022,1.72,0.0,2.4,2.513531528,7.628066201,0,0,1,0
Sulphanilamide,Not High,5.879988336,6.669532474,5,10.02838545,4.60747524,2.69252,1.857142857,11.60093989,2.571428571,3.286783135,8.928262608,0,0,2,0
Niclosamide (Ref: ENT 25823 ),Not High,0.0,3.080877592,2,0.961805556,0.92436667,0.9314,1.714285714,11.60093989,1.714285714,1.295836389,2.959652278,0,0,0,0
Fluxapyroxad (Ref: BAS 700F),High,0.0,1.961291813,1,0.0,1.214601872,-0.4377,2.142857143,0.0,2.142857143,2.20541028,2.173512859,0,1,0,0
3-(difluoromethyl)-1-methyl-1H-pyrazole-4-carboxylic acid (Ref: M700F001),High,0.0,7.182032332,3,41.71711877,4.689034453,4.9179,2.08,0.0,2.72,3.000448331,8.04111865,0,0,1,0
2-(trifluoromethyl)benzoic acid,Not High,5.749511833,6.151919533,2,48.61360992,4.619789138,0.69469,1.714285714,12.21787344,2.25,2.628701265,7.969985072,0,0,1,1
Eugenol,Not High,0.0,0.551566846,2,4.152777778,0.234708048,0.1793,2.6,0.0,2.6,1.405639062,1.467186437,0,0,0,0
Fenpyrazamine (Ref: S-2188),Not High,0.0,5.57845476,2,0.0,3.302714618,3.2934,2.117647059,23.20187978,2.647058824,2.489311872,6.044242101,0,0,0,0
Alpha-terpinoline,Not High,0.0,3.127572285,4,9.829528534,1.192583424,-1.7158,1.833333333,7.595762327,2.083333333,1.592909786,4.080242085,0,0,0,0
Alpha-pinene,Not High,0.0,3.788909465,4,10.05175076,1.229549158,-1.3686,1.769230769,7.595762327,2.0,1.839356967,5.18479697,0,0,0,0
Para-cymene,Not High,0.0,3.288909465,4,10.05175076,1.229549158,-1.0422,1.909090909,7.595762327,2.181818182,1.592909786,4.18479697,0,0,0,0
Diethatyl ethyl (Ref: BAY NNT 6867),Not High,11.75997667,6.296106326,4,72.39497873,4.261223252,0.4356,1.884615385,0.0,2.423076923,2.809421543,8.063158451,1,0,1,0
Phenylmercuric acetate,High,6.01046484,7.193607625,4,32.18671411,5.501637539,-0.39488,2.041666667,11.33678588,2.541666667,3.008325078,8.546498476,1,0,2,0
Benthiavalicarb-isopropyl (Ref: KIF-230),Not High,0.0,4.831458036,4,0.0,3.751584664,3.6703,1.6,34.80281967,1.9,2.4260293,7.184463443,0,1,1,1
(RS)-2-(4-fluoro-3-trifluoromethylphenoxy)butanoic acid (Ref: UR-50604),High,0.0,6.977561394,7,0.0,3.977212079,1.753,1.384615385,34.80281967,1.692307692,2.466855521,8.794535448,0,1,1,1
"3,5-di-bromo-4-hydroxybenzoic acid",Not High,0.0,2.557952106,6,0.0,1.494195557,2.4315,1.8,0.0,2.3,1.870988955,3.988391115,0,0,0,0
Metam-potassium,High,0.0,3.643848345,1,38.29642385,2.330889043,2.7047,2.058823529,11.60093989,2.588235294,2.598989278,4.653543073,0,0,2,0
Glyphosate-isopropylamine (Ref: MON 0139),Not High,0.0,2.496015496,0,35.88036092,1.499701131,2.336,2.0,11.60093989,2.416666667,1.922545494,3.270399645,0,1,1,1
Glyphosate-monopotassium,Not High,5.749511833,2.340686916,0,0.0,1.565606627,2.35402,2.111111111,11.60093989,2.555555556,1.796567574,3.028587379,0,0,0,0
Triclopyr-butotyl,Not High,34.75802401,21.09275848,24,23.45303181,13.36819962,11.36116,0.95,22.67357176,1.3,4.220780072,27.00753747,0,0,4,0
Triclopyr-triethylammonium,High,0.0,5.037941427,4,10.62828704,2.245733671,-1.2699,2.166666667,7.36882753,2.416666667,1.804429662,5.376551691,0,1,0,0
