Unnamed: 0,Environmental fate,MolLogP,VSA_EState1,Chi4n,SlogP_VSA10,Chi3v,Chi1v,PEOE_VSA1,fr_halogen,BCUT2D_CHGHI,SMR_VSA5,VSA_EState10,NumHDonors,fr_quatN,fr_NH1,Chi2v
Endosulfan sulfate,Not High,0.6333,31.73611111,0.0,13.17124514,0.242500651,1.244677652,5.106527395,3,2.37793207,6.176298517,0.0,1,0,0,0.802911633
"2-amino-4,6-dimethoxypyrimidine (Ref: AE-F092944)",Not High,2.4036,36.11506236,0.828552932,13.17124514,1.436848491,3.316044858,5.106527395,3,2.30252083,6.176298517,0.0,1,0,0,2.383716226
"(S)-5-methyl-5-phenylimidazolidine-2,4-dione (Ref: RPA 412636)",High,0.5702,0.0,1.116902832,0.0,1.643378278,3.23559856,0.0,0,2.245291291,0.0,0.0,1,0,1,2.328832072
Fenamiphos sulfoxide,Not High,0.4837,0.0,0.884474654,0.0,1.422932176,3.247880492,10.84019487,0,2.114538477,0.0,0.0,2,0,0,2.214987117
4-hydroxyquinazoline,Not High,0.7312,0.0,0.039840954,0.0,0.372670497,1.712463061,5.106527395,1,1.539987244,0.0,4.961095679,1,0,0,0.796240919
3-methyl-4-nitrophenol,Not High,-0.9197,9.569444444,0.0,0.0,0.713504746,3.104654146,15.52049068,0,2.052046278,0.0,0.0,3,0,0,2.541775135
Fenthion sulfoxide (Ref: BAY S 2281),Not High,4.4527,3.998801493,3.799844711,0.0,9.435630483,8.021755384,4.736862954,7,2.88823369,31.66671934,45.00536517,0,0,0,8.966801219
"1-(4,6-dimethoxypyrimidin-2-yl)-1-(3-trifluoromethyl-2-pyridyl)urea",High,0.7691,0.0,1.981941465,0.0,3.749273292,6.548006391,15.52984339,0,2.426080916,26.31013685,0.0,3,0,1,5.447222543
3-trifluoromethyl-2-pyridylsulfonamide,High,0.7765,0.0,1.801049935,0.0,3.498746208,6.093882246,15.52984339,0,2.423496719,26.31013685,0.0,3,0,1,5.113635255
"4,6-dimethoxy-N-(3-(trifluoromethyl)pyridin-2-yl)pyrimidin-2-amine",High,1.4332,0.0,0.502326605,0.0,1.197915777,2.925842077,5.106527395,1,1.998038269,0.0,5.412309146,1,0,0,2.061999145
4-trifluoromethylnicotinic acid,High,3.9324,51.30546286,3.508583915,23.6531686,5.122094986,9.535510935,19.52737747,4,2.546056563,18.38423129,6.052872522,1,0,1,7.357190023
Flufenacet sulphonic acid (Ref: AE 0841914),High,1.8071,59.45313445,1.182121795,13.17124514,3.075527497,6.069828831,5.106527395,3,2.324587414,11.07178199,0.0,1,0,0,5.270173227
Flufenacet oxalate (Ref: AE 0841913),High,1.6433,14.60615662,0.857391442,0.0,7.513274705,8.787621787,18.89088467,0,2.304193252,18.59449685,5.867004939,1,0,0,9.368538482
"2,6-dichlorobenzamide (Ref: AE C653711)",High,-0.7008,0.0,0.414562073,4.794537184,0.696114263,1.911230926,10.63357721,0,2.024825397,0.0,0.0,2,0,2,1.182677536
3-chloro-5-trifluoromethyl-pyridine-2-carboxylic acid (Ref: AE-C657188),High,1.3379,0.96875,0.78525894,0.0,4.112009384,5.140393232,4.899909731,0,2.28174657,0.0,5.043888889,0,0,0,4.478803758
Acifluorfen (Ref: RH 5781),High,2.35402,0.0,0.618875643,0.0,1.393936671,3.028587379,5.106527395,1,1.926427699,6.9237372,5.605833333,1,0,0,2.367244351
Trifluoroethanoic acid,High,1.75594,4.831585648,2.023443828,5.687386275,2.961590371,5.997786729,9.843390349,0,2.28455926,26.81305243,0.0,1,0,0,4.451380296
3-trifluoromethylbenzoic acid (Ref: RE-54488),High,0.719,0.0,0.0,0.0,0.273861279,1.283192829,0.0,0,1.239983558,0.0,4.136574074,0,0,0,0.497468077
Phthalimide,Not High,1.14032,0.0,1.198940686,0.0,1.848561204,4.259234939,0.0,0,2.040165112,6.9237372,0.0,1,0,1,2.940605159
Phthalic acid,Not High,1.75904,16.47865237,1.580957765,4.794537184,3.354839306,6.354190281,10.05365156,0,2.101719674,18.74295787,0.0,1,0,1,4.796333888
Phthalamic acid,High,-1.0571,0.521412037,0.900237585,0.0,1.613934316,3.810874371,5.84267027,0,2.209053679,26.18620207,0.0,2,0,1,3.802521013
3-chloroallyl alcohol,High,-0.2443,0.0,0.856011222,0.0,1.421798896,3.605461886,0.0,0,2.1902473,26.18620207,0.0,2,0,2,3.605461886
2-butanesulfonic acid,High,0.1206,26.50130385,0.993336934,0.0,2.567941851,5.213326067,4.736862954,0,2.179605373,4.895483476,0.0,1,0,0,4.062595252
Aminomethylphosphonic acid,High,0.1187,24.15481481,1.120554721,0.0,3.037413809,4.756219286,0.0,0,2.307760074,4.895483476,0.0,1,0,1,4.081606549
Heptachlor epoxide (Ref: ENT 25584),Not High,2.55662,0.0,0.695336615,5.687386275,1.773435418,3.393735751,0.0,1,2.052944179,6.9237372,5.65345679,0,0,0,2.597796701
"2-(4,5-dihydro-4-methyl-4-(1-methylethyl)-5-oxo-1H-imidazol-2-yl)-3,5,pyridinecarboxylic acid (Ref: CL 312622)",Not High,2.00904,0.0,0.805660824,0.0,1.4394939,2.967623734,5.106527395,0,1.946240093,13.8474744,0.0,1,0,0,2.240415625
"5-hydroxy-6-((4RS)-4-isopropyl-4-methyl-5-oxo-4,5-dihydro-1H-imidazol-2-yl)nicotinic acid (Ref: CL-354825)",High,2.5756,0.0,0.51238215,5.687386275,1.682686601,3.160602425,5.733667477,2,1.935913252,0.0,11.19515432,1,0,0,2.487946415
6-chloronicotinic acid (Ref: IC-0),Not High,1.2688,0.0,0.453038919,5.687386275,0.799572491,2.199358737,5.733667477,0,1.71774855,0.0,0.0,1,0,0,1.410683603
"Methyl-7-chloro-2,5-dihydro-2-(((trifluoromethoxy)phenyl)amino)carbonyl(indeno(1,3,4)oxadiazine-4a(3H)-carboxylate (Ref: IN JT333)",High,-0.3107,0.0,0.554727116,4.794537184,0.924667653,2.411230926,10.63357721,0,2.01502786,6.420821623,0.0,2,0,2,1.536230926
(4-trifluoromethoxy)phenyl urea (Ref: IN MK638),Not High,0.67564,0.0,0.753224319,5.948339281,0.999580267,2.760452595,5.733667477,0,1.904286452,13.8474744,0.0,1,0,0,2.008906009
"N-(3,5-dichlorophenyl)3-isopropyl-2,4-dioxoimidazoline-1-carboxamide (Ref: RP-30228)",Not High,4.9536,0.0,0.544017576,0.0,3.204463155,4.412083817,0.0,5,2.104087744,0.0,28.21475309,0,0,0,3.730453211
(2RS)-3-cyclopropyl-2-(2-(methylsulfonyl)-4-(trifluoromethyl)benzoyl)-3-oxopropanenitrile (Ref: RPA 202248),High,3.3524,0.0,0.512065745,0.0,2.014623462,3.579147465,5.106527395,3,2.022638392,0.0,16.58660494,1,0,0,2.939328818
2-mesyl-4-trifloromethylbenzoic acid (Ref: RPA 203328),High,0.3955,21.175,0.425380792,0.0,3.119621005,4.594300235,0.0,0,2.054947217,4.209179178,1.116898148,1,0,0,4.213053024
Malathion monocarboxylic acid (Ref: MMCA),Not High,2.0055,21.20903486,0.566299876,0.0,8.722725778,9.503460034,9.047494323,0,2.152105912,6.9237372,6.579207451,0,0,0,10.58693916
Ethylenethiourea,High,1.21332,26.37379535,0.861819348,5.687386275,3.234200625,5.625889389,0.0,0,2.114834925,6.9237372,0.0,1,0,1,5.140069352
Ethylene urea,High,2.4602,15.35509747,1.166791263,0.0,3.56074181,8.001583251,13.78435728,0,2.192625109,19.95144079,4.952924278,1,0,0,6.918193067
Etem,Not High,4.3482,1.241735537,3.459239479,0.0,5.233989504,10.94109629,16.89006402,1,2.128751815,116.5806204,0.0,0,1,0,8.332692521
4-chloro 2-methylphenol,Not High,2.941,36.27018519,0.773996728,18.85863142,1.55583764,3.410602425,5.733667477,4,2.323651947,6.176298517,5.367314815,1,0,0,2.665767243
"4,6-dimethoxypyrimidine-2-yl-urea (Ref: AE-F099095)",Not High,4.1254,16.20354846,1.8625708,0.0,3.255479044,7.123640715,18.99740424,1,2.12619395,13.02770359,5.884972888,1,0,0,5.200039327
Mesosulfuron (Ref: AE F154851),High,1.7745,4.753117284,0.924229194,0.0,1.616093527,3.417353017,4.417150937,1,1.985644051,0.0,5.664222096,1,0,1,2.591436694
4-methylsulfonyl-2-nitrobenzoic acid,High,0.2253,0.0,0.362195229,0.0,1.516277153,3.832882239,10.10716276,0,2.112889599,0.0,1.115138889,1,0,0,2.603803087
"N-(2,6-dimethylphenyl)-N-(methoxyacetyl)alanine (Ref: CGA 62826)",High,3.44064,4.86175052,2.851605383,5.687386275,4.076857798,7.953865935,4.736862954,0,2.295592675,33.23387405,0.0,0,0,0,5.86566492
Methyl isothiocyanate (Ref: SN-32866),High,3.5414,5.364861584,2.043968202,0.0,3.098107082,7.318043276,9.636772685,1,2.189947905,20.7712116,5.741142561,0,0,0,4.857823995
Desamino-metamitron,High,2.1904,36.39010724,2.205785159,0.0,3.672787793,8.930007512,9.636772685,0,2.240341411,20.7712116,0.0,1,0,0,6.635687691
Methiocarb sulfoxide,High,5.6177,104.3728338,2.119286293,45.60524384,3.777630307,7.635770366,5.316788604,9,2.392822173,12.35259703,5.428800482,2,0,2,5.763739028
Diketo-metribuzin (Ref: BCS-AG59919),High,2.45438,15.29972002,0.86850022,0.0,4.094728459,6.601930074,13.57124149,0,2.174126044,0.0,5.026998168,0,0,0,5.688768761
Desaminodiketo-metribuzin (Ref: BCS-AA68848),High,4.9045,4.866234849,1.896584565,0.0,3.029710868,7.468432913,4.736862954,0,2.010277797,60.30197249,0.0,0,0,0,5.708396212
Methyl 2-sulfamoylbenzoate (Ref: IN D5803),High,5.9019,1.719759893,2.019789354,5.687386275,5.058508918,9.441982746,0.0,3,2.072393011,12.29761001,19.7364357,0,0,0,7.438148873
"1,2-benzisothiazol-3(2H)-one,1,1-dioxide (Ref: IN 00581)",High,3.16412,5.177148998,2.320751068,5.687386275,3.403405864,7.052072839,9.636772685,1,2.240317469,33.23387405,5.756716585,0,0,0,4.905190583
3-(ethylsulfonyl)-2-pyridinesulfonamide (Ref: IN E9260),High,5.3741,5.804511728,4.218082701,0.0,7.274302676,12.68093071,4.736862954,1,2.365901605,58.47637052,7.839232783,1,0,1,9.977177644
3-chloro-4-methylaniline,Not High,1.81312,36.22691681,2.481946713,5.687386275,3.978086575,8.664037075,9.636772685,0,2.278245966,33.23387405,0.0,1,0,0,6.683054279
3-aminophenol,High,1.7287,13.1986489,0.919223728,4.390415048,2.228180172,3.855885125,4.983978521,1,1.980555871,0.0,1.015185185,1,0,1,3.169742276
"5,6-dimethyl-2-(methylamino)pyrimidin-4-ol (Ref: R34865)",Not High,2.941,36.00036092,0.703461957,18.85863142,1.655104745,3.410602425,5.733667477,4,2.300821522,6.176298517,5.394876543,1,0,0,2.64125133
"3,4-dichloroaniline",Not High,5.03338,7.011940335,1.759698535,0.0,4.430321613,8.836802708,4.736862954,2,2.126755847,45.44866694,4.182456217,0,0,0,6.843485209
Aniline,High,2.7252,9.946359127,1.516520577,5.687386275,2.285478307,6.418108155,9.473725908,0,2.201928184,39.90288157,0.0,0,0,0,4.933798443
Propylene urea,High,1.9598,0.0,0.592914273,0.0,5.707438203,6.701173469,4.899909731,0,2.153707507,6.041840829,0.0,0,0,0,6.575872532
Pyridafol (Ref: CL 9673),High,4.4864,52.95598201,1.771576424,13.17124514,3.2897558,7.333688396,14.21058886,4,2.314048354,19.2040021,5.772695976,0,0,0,5.272633637
"2-amino-4,6-dimethylpyrimidine (Ref: AE-F1312593)",Not High,2.5801,11.79985639,1.878020233,0.0,5.746583714,8.512988774,9.047494323,0,2.448557433,13.8474744,5.31228647,0,0,0,7.009631704
Benzaldehyde,High,2.78,4.490061728,0.763880257,0.0,1.898401324,3.938423872,4.736862954,2,2.0952586,0.0,11.36181847,0,0,0,2.959385754
Benzyl alcohol,Not High,2.0767,0.0,2.679133133,0.0,4.112089717,12.72466928,43.5710407,0,1.938555247,97.82107107,0.0,8,0,1,8.162867269
"2,4,5-trichlorophenol",Not High,2.2795,6.939596325,1.559640168,0.0,3.479223048,6.26085762,4.736862954,1,2.133389778,13.46849361,7.099050314,0,0,0,4.746105961
Thiophene sulfonamide (Ref: IN W8268),High,2.7857,22.11394999,0.814386187,0.0,8.580421641,10.67852728,9.047494323,0,2.180159963,20.7712116,6.824207451,0,0,0,10.84344098
Thiometon sulfoxide,High,0.9874,21.49407407,0.675473578,0.0,2.553866208,4.713776196,0.0,1,2.097352875,4.895483476,5.549714506,1,0,0,3.912476251
"N,N-dimethyl-N'-p-tolysulphamide",Not High,-0.22918,4.733611111,0.568474571,5.948339281,0.926567521,2.742688357,10.47053043,0,1.972956525,6.9237372,0.0,1,0,0,1.727521013
"2-dodecyl-3-hydroxy-1,4-naphthoquinone",Not High,0.0159,1.123703704,0.523446413,5.687386275,1.485038539,2.977440407,5.733667477,1,2.011228693,0.0,5.484598765,1,0,0,2.220617372
Fenoxaprop-P (Ref: AE-F088406),Not High,3.1307,4.762507874,0.920079056,10.48192346,1.906992105,5.344127847,4.736862954,2,2.011296962,0.0,11.06441156,1,0,1,3.402360996
Chlorobenzoxazolone (Ref: AE-F054014),Not High,5.3916,16.51984788,1.263506289,0.0,5.913846667,10.10773459,4.523747162,2,2.228633292,18.74295787,18.95866101,0,0,0,7.888740821
Methyl 2-(dimethylamino)-N-(((methylamino)carbonyl)oxy)-2-oxoethanimidothioate (Ref: IN A2213),High,1.0537,25.23465703,0.60855881,0.0,2.689783266,5.242985371,9.840535766,0,2.239360705,6.9237372,0.0,1,0,1,4.080185928
2-chloro-4-methylsulfonyl-benzoic acid,High,2.0476,1.06842876,1.085298032,9.926095664,2.693243233,4.953432881,5.316788604,0,2.041457426,0.0,1.457916667,2,0,2,3.721515757
Benalaxyl-M (Ref: IR 6141),High,0.1777,41.99496557,2.025435402,10.74287647,4.841882585,9.10326183,14.21058886,1,2.325984929,5.025959979,5.789653941,2,0,2,6.877757862
Pethoxamid (Ref: ASU 96 520H),Not High,2.9434,65.32456241,2.897519445,13.17124514,5.74291814,10.351656,4.736862954,4,2.377712253,36.94112883,6.110389346,0,0,0,8.72950173
N-(2-ethoxyethyl)-N-(2-methyl-1-phenyl-1-propenyl)-2-sulfoacetamide,High,3.64524,16.09571448,3.980025143,4.794537184,5.471084453,9.421990427,19.52737747,0,2.49911691,58.09738973,0.0,1,0,1,7.278866517
Sulfosulfuron sulfonamide (Ref: MON 52729),High,4.3906,23.63230558,1.908826387,10.07780132,3.889911596,8.241772948,15.20739338,3,2.178798324,52.0555489,11.40537208,1,0,0,5.943821716
Bistrifluron (Ref: DBI-3204),High,4.3141,42.88978163,1.685550323,24.54601769,2.758309451,5.962106416,4.736862954,3,2.330377879,6.176298517,0.0,0,0,0,4.290445745
Carpropamid (Ref: KTU 3616),Not High,2.7548,0.0,1.314940927,0.0,2.825708583,4.619491979,0.0,2,2.291604947,0.0,11.23493323,0,0,0,3.587725491
Cyanophos (Ref: OMS 226),Not High,4.5178,4.779429293,1.867121782,0.0,3.040875418,7.403554657,4.736862954,0,2.011349239,53.37823529,0.0,0,0,0,5.76818279
Hydroprene (Ref: OMS 1696),Not High,5.69432,116.5009458,3.701414003,36.42029161,7.358895585,13.6752298,10.63357721,8,2.730924452,44.33149371,1.766003849,2,0,2,12.5106797
Imibenconazole (Ref: HF 6305),Not High,1.3647,83.07067866,2.343444222,19.11958442,4.922523238,9.075220897,14.21058886,3,2.401051294,11.07178199,0.0,1,0,1,6.907495428
S-metolachlor (Ref: CGA 77102),Not High,0.674,38.37051642,2.08785507,16.43026274,4.300554966,9.524899751,14.37363564,0,2.199461036,0.0,0.0,3,0,3,7.098245271
Profoxydim (Ref: BAS 625H),Not High,4.52256,5.696564037,3.767093318,0.0,5.184678564,10.06815576,4.736862954,0,2.303961849,59.9229917,0.0,1,0,1,8.795526805
Metolachlor ethane sulfonic acid (Ref: CGA 354743),High,1.33432,66.39314696,2.345947707,4.390415048,7.829656442,10.66978888,0.0,2,2.296647579,12.08017368,3.290935815,0,0,0,9.993684553
6-fluoro-2-hydroxybenzothiazole (Ref: KIF-230-M1),High,3.5875,1.759485597,4.097982809,0.0,5.5091066,8.658179831,5.106527395,1,2.4958267,45.25574649,5.975983953,1,0,0,7.476098378
"((2,6-dimethylphenyl)-2-methoxyethyl)carbamoyl)methanesulfonic acid sodium salt (Ref: CGA 354742)",High,1.8257,36.42650508,1.939988471,10.74287647,4.587614157,9.311346097,9.473725908,1,2.248452885,11.81922068,5.754078749,2,0,2,6.870962262
Dodemorph acetate (Ref: BAS 238F),Not High,0.609,36.48195318,2.001499546,16.69121575,4.535369168,9.364262714,14.79051451,0,2.247073524,11.81922068,0.0,3,0,3,6.646398853
"2,4-dichlorobenzoic acid",High,1.5649,38.53074582,2.44075753,16.43026274,4.877565758,10.01203748,9.473725908,0,2.318324968,12.84164325,0.0,3,0,3,7.53718998
Haloaniline,Not High,1.3403,77.46897642,1.813721125,23.91412161,4.201737701,8.975838217,14.21058886,3,2.307508232,11.2022585,0.0,2,0,2,6.644137293
Glyphosate-trimesium,Not High,1.37932,0.0,1.969427639,0.0,3.639041223,6.370275448,10.423316,0,2.42494314,33.23387405,0.0,2,0,1,5.430745113
Ioxynil octanoate,Not High,1.9029,51.91301202,2.240493631,10.07780132,4.855207312,9.583691249,9.473725908,2,2.260886358,12.08017368,6.029571901,1,0,1,7.201654434
Nitrothal-isopropyl (Ref: BAS 300 OOF),High,2.7697,46.85192107,1.927890309,10.07780132,4.714020961,9.084141377,4.736862954,3,2.243151109,12.08017368,11.90396366,1,0,1,7.051535433
Thiocyclam,High,5.495,32.80708603,3.952828099,0.0,6.062705784,13.33935466,33.25876631,0,2.248574803,0.0,0.0,0,0,0,8.854582733
Haloxyfop-etotyl (Ref: DOWCO 453EE),Not High,2.4817,0.0,1.119810615,11.89667856,3.036851558,7.093477541,10.63357721,0,2.103916295,38.89322611,1.516248583,2,0,2,4.950078509
Haloxyfop-P-methyl (Ref: DE 535),Not High,0.2382,1.646319444,1.29312131,4.794537184,2.027250261,5.427856842,11.15945887,0,2.214088716,46.0755173,0.0,2,0,1,5.257431866
Ditalimfos (Ref: DOWCO 199),Not High,5.1677,53.21965467,2.320014834,18.85863142,4.069351942,9.020970783,14.21058886,4,2.311779212,26.1277393,5.826542724,0,0,0,6.387872959
Calcium phosphide,Not High,4.3351,24.96368742,3.475068165,10.07780132,5.284406916,10.19718783,9.473725908,2,2.40630311,51.86948856,6.016000386,0,0,0,7.467422688
"2,5-dichlorobenzoic acid methyl ester",Not High,4.5776,25.05559295,2.850566945,14.87233851,4.356852738,8.154269445,9.473725908,2,2.399638559,45.63472728,6.044563798,0,0,0,6.50321485
Iminoctadine triacetate (Ref: DF 125),High,4.14554,5.335409817,2.365132623,5.687386275,4.466552947,8.02433307,9.636772685,1,2.206418707,20.39223081,7.370845004,0,0,0,6.034009957
Benazolin-ethyl,Not High,4.2458,5.744394605,2.263735641,5.687386275,3.444343144,7.236043698,10.05365156,0,2.144022948,13.02770359,0.0,1,0,1,5.124312772
Butroxydim (Ref: ICIA0500),Not High,2.7051,1.871406998,3.205057031,4.794537184,4.764563077,8.618609276,4.899909731,1,2.276679864,45.06968614,6.099042568,0,0,0,6.304101516
Disulfoton sulfoxide (Ref: BAY 23323),Not High,4.3319,10.35501615,1.715574618,5.687386275,8.595439927,10.87040692,13.94740405,1,2.234524422,19.88931523,12.3740838,0,0,0,11.38004381
Magnesium phosphide,Not High,4.1983,11.48271463,2.20380182,0.0,8.615967282,12.08067924,13.94740405,0,2.265167263,58.91716054,6.93872176,0,0,0,11.62903835
2-chlorobenzenesulfonamide (Ref: IN A4097),High,4.4062,0.0,1.745457852,4.794537184,4.195889894,7.517283353,4.899909731,0,2.205343488,39.48964323,1.394953704,0,0,0,5.737407972
Quizalofop (Ref: CGA 287422),Not High,2.6037,26.06158624,1.838815617,19.26275355,2.826402484,6.626231453,10.423316,2,2.130324697,6.9237372,0.0,3,0,2,4.625986653
Sodium 5-nitroguaiacolate,Not High,4.4312,5.758415848,3.821738812,0.0,5.555107338,8.488032098,4.736862954,1,2.597035749,25.36643126,6.10478948,0,0,0,7.046017801
Sodium o-nitrophenolate,Not High,5.82518,11.39211969,3.522165865,0.0,5.168517619,9.406573921,9.473725908,0,2.612367736,33.79891519,0.0,0,0,0,8.002468981
Sodium p-nitrophenolate,Not High,2.9183,5.167592593,1.351409627,4.794537184,2.469080413,5.17110318,10.05365156,0,2.110140287,26.18620207,0.0,1,0,1,3.486641496
Dioxathion (Ref: Hercules AC25),Not High,2.02164,4.975138889,1.149895669,4.794537184,1.609874378,4.094423243,10.05365156,0,2.01134734,13.8474744,0.0,1,0,1,2.962935052
5-amino-4-chloro-3(2H)-pyridazinone,High,2.8414,0.0,1.396252182,11.37477255,2.329060336,5.342355936,0.0,0,2.025388685,0.0,0.0,2,0,2,3.583310666
5-amino-4-chloro-2-methyl-3(2H)-pyridazinone,High,1.9907,0.0,0.704167196,0.0,1.57067686,4.291162113,4.899909731,2,2.169257388,4.83626969,10.80014739,0,0,0,3.217532032
Barban (Ref: A-980),Not High,2.47702,0.0,1.471487998,0.0,2.315678462,5.045767242,4.899909731,0,2.108236383,20.7712116,0.0,0,0,0,3.346922388
Chlorthiophos (Ref: ENT 27635),Not High,1.8525,0.0,0.0,0.0,0.987800709,2.442035956,0.0,2,1.849214983,12.30082507,10.53472222,0,0,0,1.988722061
Monocrotophos (Ref: ENT 27129),High,1.4258,0.0,0.6743597,0.0,1.394625917,3.848516753,4.899909731,1,2.066447161,0.0,5.358407029,0,0,0,2.276963611
Dikegulac,High,1.77922,5.010530045,1.351285972,10.48192346,2.06473663,4.718440296,14.95356129,0,2.047247933,6.9237372,0.0,1,0,1,3.482239683
Benzthiazuron (Ref: BAY 60618 ),High,3.2739,0.0,0.882337009,0.0,2.664448765,4.496361455,5.106527395,3,2.117556543,6.420821623,17.18774124,1,0,0,3.584624187
Halosulfuron-methyl (Ref: CGA 288239),Not High,-0.6204,5.169956381,1.240386909,0.0,2.002968465,4.415224094,10.05365156,0,2.158466816,6.420821623,0.0,2,0,2,3.051643115
Tembotrione (Ref: AE 0172747),High,3.2633,13.79537021,2.401358096,0.0,4.040797254,7.480733054,9.473725908,2,2.443380022,31.78039277,12.31453071,0,0,0,5.7728864
Spirotetramat (Ref: BYI 08330),Not High,5.3408,53.12258678,2.593416663,34.62381901,4.253122122,8.06582597,4.899909731,5,2.387723532,19.64479212,5.924588273,0,0,0,5.996671609
Fluroxypyr-meptyl,Not High,2.08764,5.091363379,1.838573276,10.48192346,2.326460883,5.135106963,14.95356129,0,2.089423621,13.8474744,0.0,1,0,1,3.939623005
MCPA-thioethyl,High,3.5617,-1.495138889,0.566143295,0.0,1.796920808,4.209017369,0.0,4,2.236814413,3.792535936,22.18459877,0,0,0,4.511791282
Sodium chlorate,High,4.4147,5.281918304,2.628734554,0.0,4.657726997,8.195103697,9.636772685,2,2.171895843,38.64886452,11.71262201,0,0,0,6.313532845
Fluorodifen (Ref: C 6989),Not High,3.7304,39.07699027,2.404790586,35.92079024,3.281217338,7.130758344,10.63357721,3,2.423242744,32.86541616,0.0,1,0,0,5.053168642
Dichlone (Ref: USR 604),Not High,1.5224,5.014830168,1.071957515,11.89667856,2.120230175,5.496053869,15.37044016,0,2.072342997,33.23387405,0.0,2,0,2,3.453285637
Fenaminosulf (Ref: BAY 5027),High,5.7156,18.37451909,1.45035788,0.0,8.776305462,10.42367445,4.523747162,0,2.259622493,16.71470415,2.613475057,0,0,0,10.80740479
Kinoprene,Not High,8.4208,15.20529779,7.154506274,9.589074368,10.3736382,19.57905268,19.6867807,2,2.522423836,102.5951746,11.86813613,2,0,0,16.57086016
Flubendiamide (Ref: NNI-0001),High,4.8779,23.4591695,1.329929198,0.0,5.902702624,9.197403339,0.0,0,2.280252157,45.65573518,1.244722222,0,0,0,8.49375295
Pyroxsulam (Ref: XDE 742),High,3.96052,7.50087725,3.274310093,5.687386275,4.693768808,7.915366791,10.05365156,1,2.370474881,39.399966,6.181343292,1,0,1,6.724163015
Orthosulfamuron (Ref: IR5878),Not High,6.14622,79.31854444,1.805236026,32.02987656,4.916967314,8.786885872,10.05365156,8,2.391052688,19.46239458,6.430660889,1,0,1,7.58408851
Chromafenozide (Ref: ANS 118),High,4.9023,39.98768273,2.673661248,18.85863142,4.70622283,8.46747548,5.316788604,3,2.386781518,39.28623779,1.493985983,1,0,1,7.193750874
Amisulbrom,Not High,2.5754,5.815067082,1.789409595,0.0,2.737906944,6.414835581,14.89124014,0,2.179545563,0.0,0.0,1,0,1,4.112866241
Chlorantraniliprole (Ref: DPX E2Y45),High,3.9706,4.769845679,1.235367587,0.0,3.75725163,5.068263654,4.736862954,4,2.303534699,6.606881965,23.2837437,0,0,0,4.197472842
Pyridalyl (Ref: S-1812),High,3.81518,5.519988032,1.47370329,0.0,3.867188501,7.298885716,10.05365156,2,2.317663055,39.33784044,11.79708052,1,0,1,6.136564397
Ipconazole (Ref: KNF 317),High,6.5575,0.0,1.830861135,5.687386275,5.528778507,8.277552281,10.423316,6,2.287499352,0.0,35.4675692,2,0,1,6.663606572
"2,3,3-trichloro-2-propene sulfonic acid",High,3.05212,0.0,1.29843956,0.0,3.040990886,5.350615301,0.0,2,2.062117207,6.9237372,12.03223265,1,0,1,4.185723763
Orysastrobin,High,4.60302,28.64449775,2.026235042,14.59869287,3.643114497,7.170892816,10.05365156,3,2.136621275,32.92164194,6.173405387,1,0,1,5.052343858
Cyflumetofen (Ref: OK-5101),Not High,3.1334,29.34946631,2.965038618,4.390415048,4.440340936,8.688015198,19.11049859,1,2.175458742,0.0,0.0,0,0,0,6.072326522
Spinetoram (Ref: XDE 175),Not High,1.4565,26.28664456,0.89610249,4.794537184,2.87859197,6.929105238,9.499874037,0,2.052661063,4.895483476,1.015246835,1,0,1,5.519615986
Chlorimuron-ethyl (Ref: DPX F6025),High,4.9481,26.23506073,1.08669591,0.0,4.013786708,7.276767052,4.523747162,3,2.267173245,0.0,17.37657078,0,0,0,5.870328916
Ethametsulfuron-methyl (Ref: DPX-A7881),Not High,4.5429,15.29889125,0.843794743,0.0,5.082459016,7.662496738,13.57124149,3,2.204074545,0.0,22.54622846,0,0,0,6.970927144
Cyclosulfamuron (Ref: BAS 710H),Not High,2.86982,0.0,0.941397214,5.687386275,1.821697127,4.439412349,4.899909731,1,1.951321699,6.9237372,5.817362878,0,0,0,3.575425225
Pyrazosulfuron-ethyl (Ref: NC 311),Not High,-0.4216,0.0,0.048795004,0.0,0.745095606,2.192706962,10.21305479,1,1.93608939,6.103966388,5.042114198,2,0,0,1.299307742
Sulfometuron-methyl (Ref: DPX T5648),High,1.6229,5.20236182,2.970573818,4.794537184,4.424163805,7.541824528,9.636772685,0,2.610940531,27.6949488,0.0,0,0,0,6.825841439
Trifloxysulfuron (Ref: CGA 292230),High,1.0512,0.0,0.0,0.0,0.0,2.535462764,0.0,1,0.949645086,0.0,2.15,0,0,0,0.0
Imazapic (Ref: AC 263222),High,4.2809,65.1738929,3.04783472,17.56166019,4.657051803,7.80025825,9.473725908,4,2.607489397,33.98497553,0.0,0,0,0,6.604364109
Cloransulam-methyl (Ref: XDE 565),High,1.67512,63.10245648,2.281446921,13.17124514,4.545718337,8.44477337,0.0,3,2.334474802,17.99551919,0.0,1,0,1,7.270117765
Diclosulam (Ref: XDE 564),Not High,-0.30648,37.23540654,1.967289357,4.794537184,5.676538125,8.935264114,9.473725908,0,2.300733457,11.81922068,0.998261562,1,0,1,7.380036684
Pyribenzoxim (Ref: LGC 40863 ),Not High,1.6623,80.66538871,2.523967944,17.56166019,6.396590805,10.5027545,0.0,5,2.351631018,26.06561375,5.821969365,1,0,1,9.009648805
