Unnamed: 0,Environmental fate,qed,fr_quatN,Kappa1,fr_sulfonamd,fr_ether,fr_N_O,fr_morpholine,fr_pyridine,fr_hdrzine,fr_nitro_arom_nonortho,VSA_EState8,fr_priamide,fr_tetrazole,SMR_VSA4,BCUT2D_CHGLO
Flumetralin (Ref: CGA 41065),High,0.590534808,0,15.99574136,0,1,0,0,0,0,0,8.202628496,0,0,0.0,-2.265632715
Nitrapyrin,Not High,0.507357706,0,11.67,0,0,0,0,0,0,0,3.909556528,0,0,0.0,-1.983204733
Piperalin (Ref: HSDB 7058),Not High,0.523234914,1,25.81749705,0,0,0,0,0,0,0,11.6537279,0,0,0.0,-2.360016431
Secbumeton,High,0.502844525,0,5.5,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.671057094
Edifenphos (Ref: BAY 78418),Not High,0.635934924,0,7.468188708,0,1,0,0,0,0,0,4.040555556,0,0,0.0,-2.164896074
Oxpoconazole fumarate (Ref: UR 50302),Not High,0.541921467,0,8.96,0,0,0,0,0,0,0,6.857144274,0,0,0.0,-1.994507388
Iprobenfos,Not High,0.940107328,0,15.10558891,0,0,0,0,0,0,0,-2.017352328,0,0,0.0,-2.050987205
Furametpyr (Ref: S 82658),Not High,0.914653737,0,15.05656873,0,2,0,0,1,0,0,1.416420407,0,0,0.0,-2.107232708
Thifluzamide (Ref: MON 24000),High,0.606269085,0,12.67108664,0,1,0,0,0,0,1,0.0,0,0,0.0,-2.067976595
Penthiopyrad (Ref: MTF 753),Not High,0.355007613,0,2.67,0,0,0,0,0,0,0,1.444444444,0,0,0.0,-1.234884554
Metominostrobin (Ref: SSF 126),High,0.78855592,0,17.21759457,0,2,0,0,1,0,0,6.490254416,0,0,0.0,-2.216493025
Phthalide (Ref: BAY 96610),Not High,0.645798859,0,7.25,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.927538393
Fenoxanil (Ref: BAS 546F),Not High,0.847585215,0,17.18773834,0,0,0,0,0,0,0,4.509272524,0,0,18.88348408,-2.206449086
Tecloftalam (Ref: SF 7402),High,0.332022922,0,1.43,0,0,0,0,0,0,0,0.0,0,0,0.0,-0.153391161
Diclomezine (Ref: F-850),Not High,0.321192631,0,20.91,0,2,0,0,0,0,0,12.13584155,0,0,5.917906046,-2.228170115
Flumorph (Ref: SYP L190),Not High,0.326608259,0,4.43,0,0,0,0,0,0,0,1.111111111,0,0,0.0,-1.762449551
Methasulfocarb (Ref: NK 191),Not High,0.490252972,0,5.35,0,0,0,0,0,0,0,2.162916667,0,0,0.0,-1.783727364
Fenchlorphos (Ref: Dow ET-14),Not High,0.549640042,0,4.96,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.634516222
Alpha-chlorohydrin (Ref: U 5897),High,0.716805957,0,9.984033613,0,0,0,0,0,0,0,5.960963719,0,0,0.0,-2.195759511
Imiprothrin (Ref: S 41311),Not High,0.688737067,0,11.48457122,0,0,0,0,0,0,0,8.583569657,0,0,0.0,-2.202574972
Iodomethane (Ref: TM 425),Not High,0.37641332,0,20.68305361,0,2,0,0,0,0,0,1.604705484,0,0,0.0,-2.222527475
Lithium perfluorooctane sulfonate,High,0.581274956,0,18.21826499,0,1,0,0,0,0,0,1.324319851,0,0,4.992404733,-2.153694349
Metofluthrin (Ref: S 1264),Not High,0.518745287,0,18.98775549,0,2,0,0,0,0,0,3.737120925,0,0,0.0,-2.074617578
Pyrasulfotole (Ref: AE 0317309 ),Not High,0.837230837,0,16.17518764,0,1,0,0,0,0,0,5.894404053,0,0,0.0,-2.30213495
Thiencarbazone-methyl (Ref: BYH 18636 ),Not High,0.452106394,0,14.88,0,0,0,0,2,0,0,0.0,0,0,14.09534397,-1.970860967
T-oxanilic acid (Ref: MON 52766),High,0.844255021,0,11.4348503,0,1,0,0,0,0,0,-0.47452255,0,0,0.0,-2.060736099
Bixafen,High,0.884248922,0,14.24357265,0,0,0,0,0,0,0,7.46337774,0,0,10.91031078,-2.211065621
Isobenzan (Ref: ENT 25545),High,0.616694097,0,19.9087203,1,2,0,0,0,0,0,0.0,0,0,0.0,-2.101997301
Fluchloralin (Ref: BAS 392H),High,0.578147062,0,22.59756988,1,2,0,0,1,0,0,0.0,0,0,0.0,-2.12103798
Nitralin (Ref: HSDB 789),High,0.516545668,0,19.77050719,1,1,0,0,0,0,0,1.5228873,0,0,0.0,-2.104758886
Ampropylfos (Ref: PNL 62),Not High,0.750211268,0,19.05015877,1,1,0,0,0,0,0,1.540965813,0,0,0.0,-2.167814941
Fensulfothion (Ref: ENT 24945),Not High,0.529757608,0,24.57828822,1,1,0,0,0,0,0,-0.381292395,0,0,0.0,-2.146617309
Chlordecone (Ref: ENT 16391),High,0.676337323,0,20.16545409,1,2,0,0,0,0,0,2.10104401,0,0,7.047671983,-2.091351231
Mirex (Ref: GC 1283),High,0.571471973,0,16.60229917,0,1,0,0,0,0,0,0.0,0,0,0.0,-2.102378837
Simetryn,High,0.408382243,0,4.81,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.569864412
Azobenzene (Ref: ENT 14611),Not High,0.742881864,0,17.50141388,0,0,0,0,0,0,0,9.425773573,0,0,0.0,-2.233675371
3-chloroaniline,Not High,0.354429544,0,9.839879701,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.872182721
Cyclohexanone,High,0.583797475,1,16.43,0,1,0,0,0,0,0,11.61657296,0,0,0.0,-2.145984018
Ethylene glycol,High,0.781053492,0,12.73931477,0,1,0,0,0,0,0,3.975478395,0,0,0.0,-2.294648769
Naphthalene,Not High,0.813803854,0,9.864889643,0,1,0,0,0,0,0,1.461545729,0,0,0.0,-2.092211694
"N,N-dimethyl capramide",Not High,0.420948716,0,18.97125191,0,4,0,0,0,0,0,1.694570211,0,0,5.155712727,-2.131064922
Pelargonic acid,Not High,0.597719909,0,15.81199753,0,1,0,0,0,0,0,12.93158401,0,0,17.25080256,-2.086558691
1-naphthylacetic acid,High,0.485221398,0,14.2418047,0,0,0,0,1,0,0,3.096026453,0,0,0.0,-2.232037404
2-naphthyloxyacetic acid,High,0.644414828,0,12.69,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.172702917
Acetic acid,High,0.438559516,0,23.58759474,1,3,0,0,0,0,0,-6.794115739,0,0,0.0,-2.118498781
Diphenylamine,Not High,0.487137708,0,7.16,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.003514665
2-phenylphenol,Not High,0.40598289,0,4.58,0,0,0,0,0,0,0,1.697530864,0,0,0.0,-1.722588454
"1,1,1-acetonitrile (Ref: USAF EK-488)",High,0.524728274,0,6.87,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.919362868
Carbon tetrachloride (Ref: ENT 4705),Not High,0.396333969,0,3.48,0,0,0,0,0,0,0,6.722222222,0,0,0.0,-1.441711418
Isophorone,Not High,0.41574925,0,4.088918919,0,2,0,0,0,0,0,3.111111111,0,0,0.0,-2.093303685
8-hydroxyquinoline,Not High,0.728077962,0,9.589508527,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.024515361
Noviflumuron,High,0.425686211,0,4.624559505,0,0,0,0,0,0,0,0.957175926,0,0,0.0,-2.028215494
"1,2-benzisothiazolin-3-one",Not High,0.751207694,0,14.75275357,0,0,0,0,0,0,0,4.353791055,0,0,0.0,-2.109125535
Fluopyram,High,0.807731267,0,16.0813689,0,1,0,0,0,0,0,3.980788207,0,0,5.155712727,-2.208797892
Isotianil (Ref: BYF1047),Not High,0.894925916,0,17.18807448,0,0,0,0,0,0,0,8.115397399,0,0,12.96557803,-2.182931138
2-butoxyethanol (Ref: A13-0993),High,0.655521004,0,22.76045307,0,2,0,0,0,0,0,7.044567628,0,0,5.917906046,-2.253223966
Pyroxasulfone (Ref: KIH-485),Not High,0.575408709,0,15.4458658,0,0,0,0,0,0,0,0.021481481,0,0,11.83581209,-2.333009037
Ethanol,High,0.602278891,0,20.51261526,0,0,0,0,1,0,0,1.700126029,0,0,0.0,-2.142853231
Propisochlor,Not High,0.895552731,0,15.29721282,0,0,0,0,0,0,0,0.0,0,0,18.88348408,-2.107860115
Calcium carbide,Not High,0.772784462,0,9.205010621,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.035458029
Methyl nonyl ketone,Not High,0.780527499,0,14.44105006,0,0,0,0,1,0,0,1.521278345,0,0,4.362699291,-2.129110296
Denatonium benzoate (Ref: ASU 90 820 P),High,0.567611285,0,14.93903327,0,1,0,0,0,0,0,5.953001779,0,0,34.50160512,-2.441152489
Iron sulphate,High,0.7571556,0,15.16441949,0,0,0,0,0,0,0,4.009458827,0,0,23.67162418,-2.34218105
3-chloroacrylic acid,High,0.672686714,0,18.98501867,0,1,0,0,0,0,0,4.386262983,0,0,7.047671983,-2.085071444
"2,3.-dihydro-2,2-diemethyl-7-benzofuranol (Ref: NIA 10272 )",Not High,0.687555028,0,8.585328885,0,1,0,0,0,0,0,1.941181028,0,0,0.0,-2.022768457
"2-chloro-5-(4-(difluoromethyl)-3-methyl-5-oxo-4,5-dihydro-1H-1,2,4-triazol-1-yl)-4-fluorobenzoic acid",High,0.370507351,0,3.27,0,0,0,0,0,0,0,0.0,2,0,11.46733495,-1.623988117
Nitrofen (Ref: FW-925),Not High,0.341366549,0,3.44047619,0,1,0,0,0,0,0,0.878472222,0,0,0.0,-1.665918761
Acetaldehyde,High,0.792074978,0,9.965190556,0,0,0,0,0,0,0,6.533068311,0,0,0.0,-2.140690067
Pyributicarb (Ref: TSH-888),Not High,0.884768811,0,11.582542,0,2,0,0,1,0,0,2.536301808,0,0,0.0,-2.101746549
Dibromochloropropane (Ref: OS1897),High,0.66118045,0,15.08598025,0,0,0,0,0,0,1,0.0,0,0,0.0,-2.083008036
Isopyrazam (Ref: SYN 520453),High,0.693279663,0,8.65469697,0,1,0,0,0,0,0,3.630571618,0,0,0.0,-2.038016956
Phosphane,Not High,0.575259816,0,8.793457944,0,0,0,0,0,0,0,6.322314815,0,0,5.917906046,-2.340248393
S-methoprene (Ref: SAN 810),Not High,0.447305598,0,7.585485232,0,0,0,0,0,0,0,6.648240741,0,0,0.0,-2.133031949
Barium polysulphide,High,0.448982999,0,6.450201166,0,0,0,0,0,0,0,7.131412037,0,0,17.25080256,-2.556303193
Peroxyacetic acid,High,0.553258492,0,7.32845987,0,0,0,0,0,0,0,6.541111111,0,0,0.0,-2.031653154
Butanethiol,Not High,0.574339559,0,17.50141388,0,1,0,0,0,0,0,5.960571758,0,0,0.0,-2.257639526
Chlorthion (Ref: BAY 22/190 ),Not High,0.798116653,0,20.09632686,0,1,0,0,0,0,0,8.954362904,0,0,5.917906046,-2.232429998
Ferric phosphate,Not High,0.851683176,0,14.27169031,0,1,0,0,0,0,0,1.506924249,0,0,0.0,-2.147522953
Sodium hypochlorite,High,0.395548151,0,15.98829378,0,0,0,0,0,0,0,3.449513889,0,0,5.733667477,-2.015905281
2-hydroxy-terbuthylazine (Ref: GS 23158),High,0.011282409,0,86.89,0,0,0,0,0,0,0,10.52766029,0,0,32.91947937,-2.065662695
Metamifop (Ref: DBH-129),Not High,0.382719496,0,18.29938272,0,3,0,0,1,0,0,2.94629489,0,0,0.0,-2.083361707
Fluthiacet-methyl (Ref: CGA 248757),Not High,0.783418644,0,20.25,0,1,0,0,1,0,0,9.58797745,0,0,0.0,-2.128608942
Metolachlor oxanilic acid (Ref: CGA 51202),High,0.753440664,0,16.17777345,0,0,0,0,1,0,0,0.0,0,0,0.0,-2.169513356
Leptophos (Ref: OMS 1438 ),Not High,0.862259477,0,14.59602179,0,1,0,0,0,0,0,5.596676745,0,0,5.414990469,-2.255760482
Paraquat dichloride,High,0.728271701,0,18.86276686,0,4,0,0,1,0,0,3.527609363,0,0,0.0,-2.185556189
Potassium iodide,Not High,0.659125261,0,9.64650519,0,2,0,0,0,0,0,3.681979797,0,0,0.0,-2.076546259
"2,4,5-trichlorophenoxyacetic acid",High,0.407911618,0,18.85290527,0,0,0,0,0,0,0,0.0,0,0,14.09534397,-1.987904179
Diquat,High,0.516530952,0,19.83961125,1,1,0,0,0,0,0,1.96653961,0,0,0.0,-2.104700622
P-nonylphenol,Not High,0.372551159,0,3.23,0,0,0,0,0,0,0,3.118055556,0,0,0.0,-1.308648379
Propamocarb (Ref: SN 39744),Not High,0.649880794,0,7.288932462,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.909184174
Flupoxam (Ref: MON 18500),Not High,0.652566471,0,6.797665526,0,0,0,0,1,0,0,1.152342215,0,0,0.0,-2.07696248
Asulam (Ref: M&B 9057),High,0.390859969,0,4.02,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.337666401
Bensulfuron (Ref: IN R9419),Not High,0.346080175,0,20.4249204,0,1,0,0,0,0,0,0.594430823,0,0,0.0,-2.221173659
Flupyrsulfuron,Not High,0.417280735,0,25.30588201,0,0,0,0,0,0,0,2.126200956,0,0,5.155712727,-2.308399042
Iodosulfuron,High,0.615506268,0,13.73498854,0,1,0,0,1,0,0,-0.227526158,0,0,0.0,-2.239715861
Tribenuron (Ref: IN R9803),High,0.76553782,0,17.49164971,0,0,0,0,0,0,0,0.0,0,0,7.047671983,-2.182788172
Triflusulfuron,High,0.889760376,0,17.03065588,0,2,0,0,0,0,0,4.437769346,0,0,0.0,-2.183587633
Propoxycarbazone,High,0.899225188,0,15.34095232,0,1,0,0,1,0,0,0.0,0,0,0.0,-2.106951027
Fenchlorazole-ethyl (Ref: HOE 070542),Not High,0.861110653,0,16.32274793,0,2,0,0,1,0,0,0.0,0,0,0.0,-2.1131032
Sulfuryl fluoride,High,0.369325382,0,23.22600406,0,0,0,0,1,0,0,1.97231821,0,0,5.917906046,-2.170898092
Tebupirimfos (Ref: BAY MAT 7484),High,0.472107801,0,28.52606588,0,3,0,0,1,0,0,5.840360412,0,0,34.50160512,-2.658739226
2-(thiocyanomethylthio)benzothiazole,Not High,0.315006831,0,17.73081301,0,1,0,0,0,0,0,6.8149257,0,0,0.0,-2.262654022
Ecolyst (Ref: HSDB 7282),High,0.76204464,0,20.90254255,0,1,0,0,0,1,0,13.50980357,0,0,0.0,-2.354581515
Cloprop,Not High,0.832966127,0,14.3806031,0,1,0,0,0,0,0,7.178212973,0,0,0.0,-2.234151182
Dimethrin (Ref: ENT 21170 ),Not High,0.50158197,0,21.46841901,0,0,0,0,1,0,0,1.594570473,0,0,0.0,-2.147855897
Nitenpyram (Ref: CGA 246916),High,0.770303625,0,19.18826301,0,1,0,0,0,0,0,11.13994324,0,0,0.0,-2.254884642
Primisulfuron methyl (Ref: CGA 136872),Not High,0.45284022,0,4.7,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.691145892
Potassium bicarbonate,High,0.683605237,0,14.12,0,0,0,0,1,0,0,0.472222222,0,0,5.733667477,-1.955751711
"1,1,1,2-tetrachloroethane (Ref: HSDB 4148)",Not High,0.856438954,0,13.46493506,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.977067642
"1,1-dichloroethane",High,0.510514976,0,5.33,0,0,0,0,0,0,0,0.0,0,0,0.0,-1.808115409
"1,2,3-trichloropropane (Ref: NSC 35403)",Not High,0.807322498,0,18.47825148,0,2,0,0,0,0,0,1.981881633,0,0,0.0,-2.183317507
"1,3-butadiene",Not High,0.807322498,0,18.47825148,0,2,0,0,0,0,0,2.034023579,0,0,0.0,-2.183519122
"1,4-dioxane",High,0.880497093,0,15.17841121,0,1,0,0,0,0,0,5.042798564,0,0,0.0,-2.289631047
"4,4-methylenedianiline",Not High,0.430794937,0,21.9664481,0,1,0,0,0,0,0,5.435899941,0,0,0.0,-2.301521624
N-methyl-2-pyrrolidone,Not High,0.666071926,0,15.25,0,1,0,0,0,0,0,0.0,0,0,4.992404733,-2.045644339
N-nitrosodimethylamine,High,0.505422448,0,6.337829771,0,0,0,0,1,0,0,1.613518519,0,0,0.0,-2.086405807
Ametoctradin (Ref: BAS 650F),Not High,0.880807127,0,15.03,0,1,0,0,0,0,0,-0.415325019,0,0,0.0,-2.04197016
Methiozolin (Ref: MRC-01),Not High,0.804852847,0,18.34026465,0,0,0,0,0,0,0,-1.973898917,0,0,0.0,-2.098604774
Penflufen (Ref: BYF-14182),High,0.782295165,0,9.445221241,1,0,0,0,1,0,0,0.0,0,0,5.138973738,-1.97003707
Valifenalate (Ref: IR5885),Not High,0.430505433,0,4.839476831,0,0,0,0,0,0,0,2.06712963,0,0,0.0,-2.14387382
Alpha-endosulfan,High,0.646685971,0,15.65371136,0,0,0,0,0,0,0,11.94929462,0,0,0.0,-2.162078449
Cyantraniliprole (Ref: DPX-HGW86),Not High,0.803135651,0,12.92419199,0,0,0,0,0,0,0,7.83999811,1,0,5.733667477,-2.148275292
Indaziflam,High,0.617620536,0,13.2060502,0,1,0,0,0,0,0,1.906873465,0,0,0.0,-2.078699528
Propyrisulfuron,Not High,0.223737902,0,33.81768576,0,6,0,0,1,0,0,6.982225294,0,0,17.75371814,-2.293528253
Sedaxane,High,0.613921157,0,20.89651383,0,0,2,0,0,0,0,1.681628086,0,0,7.047671983,-2.268002412
Aminocyclopyrachlor (Ref: DPX-MAT28),High,0.278998233,0,31.83256681,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.310686533
Sulfoxaflor (Ref: DE-208),High,0.547867767,0,20.8245349,0,2,0,0,1,0,0,-0.062077744,0,0,0.0,-2.133791989
Gibberellins,High,0.680420304,0,19.18906502,0,1,0,0,0,0,0,1.103617821,0,0,0.0,-2.270720596
Cycloheximide,High,0.760259012,0,17.86047956,0,0,0,0,0,0,0,2.652361111,0,0,0.0,-2.250293663
Tolfenpyrad (Ref: OMI 88),Not High,0.320526349,0,27.04294664,0,2,0,0,0,0,0,3.343384354,0,0,11.83581209,-2.098900414
Prohexadione,Not High,0.55184521,0,19.11746084,0,2,0,0,0,0,0,6.364806584,0,0,5.917906046,-2.180099519
Isolan (Ref: ENT 19060),High,0.540334122,0,15.28210125,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.251489566
Metolcarb,High,0.540334122,0,15.28210125,0,0,0,0,0,0,0,0.0,0,0,0.0,-2.258673305
Lime sulphur,High,0.739961262,0,18.54725379,0,2,0,0,0,0,0,5.48750574,0,0,5.101407526,-2.31808405
Urea,High,0.690012691,0,10.24223684,0,0,0,0,0,0,0,5.806592971,0,0,0.0,-2.143508321
1-naphthylacetamide,High,0.449517768,0,26.37521757,0,1,0,0,0,0,0,13.20874547,0,0,58.17322931,-2.556966766
Zinc phosphide,Not High,0.629781106,0,21.21468144,1,1,0,0,1,0,0,0.0,0,0,0.0,-2.086165899
Epichlorohydrin,Not High,0.679081331,0,19.73362636,0,0,0,0,0,0,0,4.228178046,0,0,7.047671983,-2.246915126
Medetomidine,High,0.375059376,0,26.22948469,0,0,0,0,1,0,0,1.246085468,0,1,0.0,-2.143114888
Oxolinic acid,High,0.429255231,0,27.25090217,0,3,0,0,1,0,0,4.226023726,0,0,0.0,-2.263253419
Thymol,Not High,0.726477335,0,17.23042193,0,1,0,0,1,0,0,4.464313328,0,0,0.0,-2.221648944
Sulphanilamide,Not High,0.517850465,0,17.99578412,0,1,0,0,0,0,0,2.19301774,0,1,7.047671983,-2.112653335
Niclosamide (Ref: ENT 25823 ),Not High,0.377786796,1,7.25,0,0,0,0,0,0,0,1.043209877,0,0,0.0,-2.213300981
Fluxapyroxad (Ref: BAS 700F),High,0.470406675,0,4.585520995,0,0,0,0,0,0,0,0.0,0,0,5.733667477,-1.949165078
3-(difluoromethyl)-1-methyl-1H-pyrazole-4-carboxylic acid (Ref: M700F001),High,0.630357486,0,17.51101903,0,0,0,0,0,0,0,5.890191777,0,0,12.04007672,-2.19301204
2-(trifluoromethyl)benzoic acid,Not High,0.536063867,0,19.4320954,0,1,0,0,0,0,0,-0.567817408,0,0,14.09534397,-2.323369948
Eugenol,Not High,0.43656455,0,4.47,0,1,0,0,0,0,0,2.664583333,0,0,0.0,-1.794334862
Fenpyrazamine (Ref: S-2188),Not High,0.827737759,0,12.68083266,0,0,2,0,0,0,0,4.465190076,0,0,5.414990469,-2.167058162
Alpha-terpinoline,Not High,0.393138144,2,17.54844291,0,0,0,0,0,0,0,-0.519375,0,0,0.0,-2.284856393
Alpha-pinene,Not High,0.366178175,0,15.03238646,0,0,0,0,0,0,0,-0.439375,0,0,0.0,-2.015904719
Para-cymene,Not High,0.352584139,0,13.15290305,0,0,0,0,0,0,0,-0.439375,0,0,0.0,-2.01590457
Diethatyl ethyl (Ref: BAY NNT 6867),Not High,0.795628787,0,19.29678868,1,2,0,0,0,0,0,0.0,0,0,7.047671983,-2.130524028
Phenylmercuric acetate,High,0.732024924,0,17.68024043,1,1,0,0,0,0,0,1.394952496,0,0,7.047671983,-2.064198485
Benthiavalicarb-isopropyl (Ref: KIF-230),Not High,0.816098119,0,19.25,0,0,0,0,1,0,0,10.125,0,0,0.0,-2.128608942
(RS)-2-(4-fluoro-3-trifluoromethylphenoxy)butanoic acid (Ref: UR-50604),High,0.41047064,0,25.13,0,0,0,0,1,0,0,6.520481859,0,0,0.0,-2.254796422
"3,5-di-bromo-4-hydroxybenzoic acid",Not High,0.581155704,0,9.47,0,0,0,0,0,0,0,2.149995748,0,0,0.0,-1.947288419
Metam-potassium,High,0.861481941,0,11.71744425,0,0,0,0,1,0,0,0.0,0,0,0.0,-2.069999769
Glyphosate-isopropylamine (Ref: MON 0139),Not High,0.691803885,0,9.120661831,0,0,0,0,1,0,0,0.0,0,0,0.0,-2.057382591
Glyphosate-monopotassium,Not High,0.589767459,0,6.430336943,0,0,0,0,0,0,0,1.849259259,0,0,0.0,-1.949883984
Triclopyr-butotyl,Not High,0.030783878,0,60.50758617,0,4,0,0,2,0,0,9.630985816,0,0,0.0,-2.279475938
Triclopyr-triethylammonium,High,0.482810134,1,14.12371276,0,0,0,0,0,0,0,1.161705404,0,0,5.733667477,-2.123477761
