Unnamed: 0,Environmental fate,Ipc,fr_epoxide,BalabanJ,fr_urea,fr_imide,fr_aryl_methyl,VSA_EState9,fr_hdrzone,PEOE_VSA6,Chi4v,fr_bicyclic,EState_VSA2,NumAliphaticHeterocycles,fr_sulfone,fr_thiophene
Diclosulam (Ref: XDE 564),Not High,293740.1431,0,2.43631359,0,0,1,-0.815662143,0,0.0,4.469677026,0,16.45106352,0,0,1
Pyribenzoxim (Ref: LGC 40863 ),Not High,3371170.66,0,2.674411771,0,0,0,-2.431215549,0,11.60093989,3.803455671,0,15.20056636,0,0,0
Flucarbazone-sodium (Ref: BAY MKH 6562),High,526.6054189,0,2.650397773,0,0,0,0.0,0,18.19910121,0.706046903,0,0.0,0,0,0
Dimethametryn (Ref: C 18898),High,1106388.995,0,2.005101833,0,0,1,1.432234642,0,29.26824685,2.857492497,0,16.27347108,0,0,0
Amicarbazone (Ref: BAY MKH 3586),High,10622.53631,0,2.299242536,0,0,0,0.0,0,69.60563934,7.18273815,5,10.0645727,1,0,0
Lactofen (Ref: PPG 844),Not High,62314.25672,0,3.699377936,0,0,0,0.0,0,6.9237372,2.281578875,0,18.96951626,0,0,0
Flumiclorac-pentyl (Ref: S 23031),High,62314.25672,0,3.769656534,0,0,0,-3.809296921,0,13.8474744,2.922175907,0,5.687386275,0,1,0
Pentoxazone (Ref: KPP-314),Not High,35.64737585,0,3.823378455,0,0,0,-3.978973765,0,6.9237372,0.713504746,0,0.0,0,0,0
Butafenacil (Ref: CGA 276854),Not High,8015.473437,0,2.809298824,0,0,0,-1.002174754,0,0.0,3.829769207,0,0.0,0,0,0
Pyraclonil (Ref: NAI-1886),Not High,52019.63654,0,2.077829676,0,0,0,0.0,0,46.40375956,16.02653965,0,0.0,0,0,0
Benzofenap (Ref: MY 71),Not High,1501.426953,0,2.880038731,0,0,0,0.0,0,11.76188495,1.277640943,0,0.0,0,0,0
Benzobicyclon (Ref: SB 500),Not High,2714.305287,0,2.159341418,0,0,0,0.0,0,36.39820241,1.104791596,0,0.0,0,0,0
Thenylchlor (Ref: NSK 850),Not High,64.0524865,0,3.077660438,0,0,0,0.0,0,17.66730696,0.70532046,0,0.0,0,0,0
Naproanilide,Not High,47.19725257,0,2.249544095,0,0,0,0.0,0,6.420821623,0.946114263,0,0.0,0,0,0
Fentrazamide (Ref: BAY YRC 2388),High,6.854752972,0,1.974744871,0,0,0,0.0,0,0.0,0.0,0,13.21376393,0,0,0
Anilofos (Ref: HOE 30374),Not High,348.5704618,0,2.888051602,0,0,0,0.0,0,48.53093655,1.132905825,1,0.0,0,0,0
Piperophos (Ref: C 19 490),Not High,1050.440025,0,3.095845581,0,0,0,3.645995157,0,45.44866694,1.456939304,0,5.907179729,0,0,0
Esprocarb (Ref: C 14526),High,240.8958834,0,2.849761282,0,0,0,0.0,0,39.02784531,1.056555811,0,0.0,0,0,0
Flupropanate-sodium (Ref: Orga 3045),High,1975.125641,0,2.587530917,0,0,0,0.0,0,42.46456948,1.609564251,1,6.420821623,0,0,0
Diflufenzopyr (Ref: HSDB 7010),Not High,3311.384295,0,2.264114488,0,0,0,0.0,0,30.33183534,1.402261567,1,6.606881965,0,0,0
Indanofan (Ref: MK 243),Not High,3.245112498,0,2.803039488,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0
Cyphenothrin (Ref: S 2703),Not High,30557.54753,0,2.391393303,0,0,0,0.0,0,32.90394574,2.321373124,0,24.00584227,0,0,0
Fenobucarb (Ref: BAY 41367C),Not High,1589.71823,0,2.161475751,0,0,0,0.0,0,36.39820241,1.209639038,0,0.0,0,0,0
XMC (Ref: H 69),Not High,1459.756928,0,2.536070446,0,0,0,0.0,0,48.53093655,1.335460669,0,0.0,0,0,0
EPN (Ref: OMS 219),Not High,2.754887502,0,2.475534206,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0
Cycloprothrin (Ref: OMS 3049),High,3.609640474,0,3.023715784,0,0,0,0.0,0,46.40375956,0.0,0,0.0,0,0,0
Benquinox (Ref: BAY 15080),Not High,106.4562509,0,2.79815417,0,0,0,0.0,0,19.42057893,1.665893013,0,11.19823542,0,0,0
Dichlormid,High,505.7637346,0,2.913161164,0,0,0,0.0,0,18.19910121,1.088109167,1,5.749511833,0,0,0
Diethyltoluamide,Not High,6009855.314,0,2.246567179,1,1,0,0.0,0,29.26824685,2.707873008,0,0.0,0,0,0
"1,2-dichloropropane (Ref: ENT 15406 )",High,367.4718276,0,3.070614738,0,0,0,0.0,0,23.66522075,1.629448013,1,5.559266895,0,0,0
Allidochlor (Ref: CP 6343),High,330493.9519,0,2.040281776,0,0,0,0.0,0,23.73367403,2.384017095,0,23.68213934,0,0,0
Aminocarb (Ref: BAY 44646),Not High,15323.49856,0,2.275881727,0,0,0,0.0,0,35.33461392,2.378584655,0,15.05289032,0,0,0
Chlorfenac,High,61.49961227,0,2.530060457,0,0,0,0.0,0,13.34455882,0.413011435,0,6.606881965,0,0,0
Dinotefuran (Ref: MTI 446),High,167417.1129,0,2.469442488,0,0,1,-3.432146873,0,5.155712727,3.710504641,0,6.420821623,1,1,0
Etaconazole (Ref: CGA 64251 ),Not High,2.754887502,0,1.632993162,0,0,0,0.0,0,0.0,0.0,0,6.606881965,0,0,0
Flumetralin (Ref: CGA 41065),High,13894.59891,0,3.125908796,0,0,2,0.0,0,25.12283841,2.092517959,0,24.62196631,0,0,0
Nitrapyrin,Not High,402.8484648,0,2.861387339,0,0,0,0.0,0,45.44866694,1.33105226,0,0.0,0,0,0
Piperalin (Ref: HSDB 7058),Not High,16209598.34,0,3.57e-07,0,0,2,0.0,0,78.86277189,3.766886804,0,11.47063122,0,0,0
Secbumeton,High,14.83446686,0,3.301627872,0,0,0,0.0,0,11.60093989,0.1616671,0,0.0,0,0,0
Edifenphos (Ref: BAY 78418),Not High,625.6509182,0,2.483360106,0,0,0,0.0,0,12.13273414,1.599352928,1,11.35056264,1,0,0
Oxpoconazole fumarate (Ref: UR 50302),Not High,103.687916,0,2.595082707,0,0,0,0.0,0,26.68911765,0.728553391,0,0.0,0,0,0
Iprobenfos,Not High,38259.58008,0,2.737813936,0,0,1,0.0,0,11.60093989,1.952710084,0,15.41413746,0,0,0
Furametpyr (Ref: S 82658),Not High,46409.68516,0,2.068142491,0,0,0,0.0,0,11.60093989,1.574131292,0,10.90262165,0,0,0
Thifluzamide (Ref: MON 24000),High,11747.70394,0,2.20564439,0,0,0,0.0,0,23.20187978,1.767912841,0,5.687386275,0,0,0
Penthiopyrad (Ref: MTF 753),Not High,2.754887502,0,2.187496097,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0
Metominostrobin (Ref: SSF 126),High,112235.3616,0,2.148641348,0,0,0,3.399451184,0,38.9703128,2.183083471,0,5.414990469,0,0,0
Phthalide (Ref: BAY 96610),Not High,19.80026906,0,2.754184786,0,0,0,0.0,0,31.8598878,0.642857143,0,0.0,0,0,0
Fenoxanil (Ref: BAS 546F),Not High,1149103.179,0,1.67301583,0,0,1,1.536776384,0,25.98020854,5.113933194,5,5.563451492,0,0,0
Tecloftalam (Ref: SF 7402),High,0.0,0,0.0,0,0,0,0.0,0,0.0,0.0,0,9.898914798,0,0,0
Diclomezine (Ref: F-850),Not High,29652.40631,0,4.052073193,0,0,0,1.76941707,0,31.91742066,2.082734398,0,17.67432249,0,0,0
Flumorph (Ref: SYP L190),Not High,9.651484454,0,2.847378923,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0
Methasulfocarb (Ref: NK 191),Not High,11.2451125,0,2.190609687,0,0,0,0.0,0,13.34455882,0.474341649,0,0.0,0,0,0
Fenchlorphos (Ref: Dow ET-14),Not High,6.854752972,0,1.974744871,0,0,0,0.0,0,31.8598878,0.0,0,0.0,0,0,0
Alpha-chlorohydrin (Ref: U 5897),High,453.1943016,0,2.896293578,0,0,0,0.0,0,0.0,0.92337224,0,16.77085085,0,0,0
Imiprothrin (Ref: S 41311),Not High,1378.984519,0,2.936527397,0,0,0,0.0,0,0.0,1.049914374,0,5.538925252,0,0,0
Iodomethane (Ref: TM 425),Not High,12642587.82,0,1.401529964,0,0,0,1.505021996,0,23.73367403,3.139829137,1,17.67135027,0,0,0
Lithium perfluorooctane sulfonate,High,524969.7511,0,2.001243627,0,0,0,1.296887616,0,11.60093989,4.418259753,1,21.33583579,1,0,0
Metofluthrin (Ref: S 1264),Not High,92558.16352,0,2.058820608,0,0,1,0.0,0,57.58140107,2.423631508,0,6.606881965,0,0,0
Pyrasulfotole (Ref: AE 0317309 ),Not High,20840.40488,0,3.369702176,0,0,2,1.526295588,0,25.12283841,2.290609886,0,12.64872279,0,0,0
Thiencarbazone-methyl (Ref: BYH 18636 ),Not High,2046.463565,0,1.12e-06,0,0,2,4.045185185,0,0.0,1.386870871,0,24.81406632,0,0,0
T-oxanilic acid (Ref: MON 52766),High,1072.326892,0,2.866629469,0,0,0,0.0,0,34.80281967,1.345797196,0,15.79477846,0,0,0
Bixafen,High,25501.9639,0,2.559840281,0,0,1,0.0,0,25.47729296,2.104404639,0,17.38853727,1,0,0
Isobenzan (Ref: ENT 25545),High,664973.2808,0,2.12103339,1,0,0,-1.498318521,0,18.19910121,3.099710836,0,28.83521894,0,0,0
Fluchloralin (Ref: BAS 392H),High,1966951.496,0,2.363244681,1,0,0,-2.663655609,0,0.0,2.987517087,0,11.75997667,0,0,0
Nitralin (Ref: HSDB 789),High,348091.9846,0,2.272595248,1,0,1,-3.140669894,0,0.0,3.638281175,0,17.78320862,0,0,0
Ampropylfos (Ref: PNL 62),Not High,399027.7515,0,2.314847775,1,0,1,-1.87490804,0,12.13273414,3.071204019,0,17.78320862,0,0,0
Fensulfothion (Ref: ENT 24945),Not High,4099946.118,0,2.292234072,1,0,1,-1.762172444,0,12.13273414,3.624352932,0,11.51179077,0,0,0
Chlordecone (Ref: ENT 16391),High,807700.6673,0,2.360092601,0,0,0,-2.063476991,0,19.05647134,3.188271141,0,18.1807983,0,0,0
Mirex (Ref: GC 1283),High,249734.6387,0,2.167177374,0,0,0,0.0,0,41.40098099,2.398455921,1,26.8281799,0,0,0
Simetryn,High,3.609640474,0,4.062942299,0,0,0,-5.666666667,0,7.771517605,0.0,0,0.0,0,0,0
Azobenzene (Ref: ENT 14611),Not High,13907.75968,0,2.868246661,0,0,0,0.0,0,20.7712116,3.806866179,0,11.51895686,0,0,0
3-chloroaniline,Not High,2803.560447,0,2.154897583,0,0,0,0.0,0,23.89461909,3.666752898,1,0.0,0,0,0
Cyclohexanone,High,4262.252493,0,2.56e-06,0,0,1,0.0,0,29.82891977,1.694383698,0,12.40703316,0,0,0
Ethylene glycol,High,8033.385808,0,2.175954979,0,0,0,0.0,0,23.20187978,2.165962946,0,12.01114612,1,0,0
Naphthalene,Not High,726.5839874,0,2.688220173,0,0,0,0.0,0,17.66730696,0.975118097,0,0.0,0,0,0
"N,N-dimethyl capramide",Not High,601560.9374,0,2.543686495,0,0,0,5.599251539,0,17.28844686,2.153240369,0,29.08340484,0,0,0
Pelargonic acid,Not High,44745.21239,0,1.983725069,0,0,2,0.0,0,49.25915173,3.044445647,0,17.3022018,0,0,0
1-naphthylacetic acid,High,8952.906827,0,2.830118712,0,0,0,1.650897634,0,17.66730696,1.603628741,0,0.0,0,0,0
2-naphthyloxyacetic acid,High,88.5519821,0,5.108227201,0,0,0,-4.421296296,0,69.60563934,3.543011949,0,0.0,0,1,0
Acetic acid,High,3561880.991,0,2.262502466,1,0,0,-3.633915638,0,12.13273414,3.150443445,0,5.563451492,0,0,0
Diphenylamine,Not High,12.16479704,0,3.168489873,0,0,0,0.0,0,34.80281967,0.0,0,5.880003445,0,0,0
2-phenylphenol,Not High,3.245112498,0,2.323790008,0,0,0,0.0,0,0.0,0.0,0,4.83626969,0,0,0
"1,1,1-acetonitrile (Ref: USAF EK-488)",High,19.80026906,0,2.754184786,0,0,0,0.0,0,0.0,0.371153744,0,5.377087868,0,0,0
Carbon tetrachloride (Ref: ENT 4705),Not High,6.854752972,0,2.732050808,0,0,0,0.0,0,25.30991158,0.0,0,0.0,0,0,0
Isophorone,Not High,34.39946188,0,2.0,0,0,0,0.0,0,0.0,0.439826406,0,0.0,1,0,0
8-hydroxyquinoline,Not High,3273.059711,0,2.146711376,0,0,0,0.0,0,24.26546827,1.506679273,0,0.0,0,0,0
Noviflumuron,High,49.54039821,0,2.478438739,0,0,0,1.842592593,0,0.0,0.78301432,0,0.0,1,0,0
"1,2-benzisothiazolin-3-one",Not High,49517.08183,0,2.022598596,0,0,1,0.0,0,45.95158251,2.592362319,1,0.0,0,0,0
Fluopyram,High,214892.8929,0,1.584958738,0,0,1,0.0,0,11.2220798,3.398410916,0,18.77721542,1,0,1
Isotianil (Ref: BYF1047),Not High,113530.7357,0,2.280560769,0,0,2,1.483899297,0,38.9703128,2.947420202,0,5.563451492,0,0,0
2-butoxyethanol (Ref: A13-0993),High,468159.0413,0,2.948924561,0,0,0,1.281224145,0,37.58114843,2.494819744,0,18.44269406,0,0,0
Pyroxasulfone (Ref: KIH-485),Not High,17026.5618,0,2.187726044,0,0,0,0.0,0,46.40375956,6.598894658,5,23.27833663,1,0,0
Ethanol,High,3321784.794,0,2.062740063,0,0,1,1.46981349,0,11.60093989,3.294603801,0,17.07524226,0,0,0
Propisochlor,Not High,638194.0981,0,1.563375092,0,0,1,1.528806705,0,18.19910121,3.583216011,0,5.563451492,0,0,0
Calcium carbide,Not High,2819.389317,0,2.5122858,0,0,0,0.0,0,11.60093989,1.313589713,0,22.45233013,0,0,0
Methyl nonyl ketone,Not High,5886.666245,0,3.119863436,0,0,0,-2.819088601,0,6.066367068,2.190731692,0,0.0,0,0,0
Denatonium benzoate (Ref: ASU 90 820 P),High,385498.9071,0,1.756071047,0,0,0,0.0,0,12.15204021,7.657247605,1,11.33289652,1,0,0
Iron sulphate,High,23013.25434,0,1.962195541,0,1,0,0.0,0,13.8474744,3.604293346,0,48.19296579,1,0,0
3-chloroacrylic acid,High,1393815.357,0,1.60699126,0,0,3,1.719406027,0,48.35359686,3.089606824,0,5.907179729,0,0,0
"2,3.-dihydro-2,2-diemethyl-7-benzofuranol (Ref: NIA 10272 )",Not High,512.2026657,0,2.694294304,0,0,1,1.525923091,0,12.13273414,0.836902142,0,0.0,0,0,0
"2-chloro-5-(4-(difluoromethyl)-3-methyl-5-oxo-4,5-dihydro-1H-1,2,4-triazol-1-yl)-4-fluorobenzoic acid",High,3.245112498,0,2.803039488,1,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0
Nitrofen (Ref: FW-925),Not High,29.69332843,1,1.998939485,0,0,0,0.0,0,0.0,0.335302624,0,0.0,1,0,0
Acetaldehyde,High,4161.660144,0,2.419296208,0,0,1,0.0,0,25.12283841,1.913859755,0,0.0,0,0,0
Pyributicarb (Ref: TSH-888),Not High,32524.73584,0,2.429100338,0,0,1,0.0,0,0.0,2.193799671,2,12.3563938,1,0,0
Dibromochloropropane (Ref: OS1897),High,42566.81916,0,2.273996756,0,0,0,0.0,0,23.20187978,1.992870269,0,32.7330025,0,0,0
Isopyrazam (Ref: SYN 520453),High,552.9468755,0,2.959559547,0,0,0,1.534467593,0,12.14238718,1.015673168,0,5.749511833,0,0,0
Phosphane,Not High,257.8843727,0,2.637067423,0,0,0,0.0,0,25.49659904,1.493097906,0,0.0,0,0,0
S-methoprene (Ref: SAN 810),Not High,180.9125147,0,2.668730432,0,0,0,0.0,0,22.7953337,1.303736098,0,0.0,0,0,0
Barium polysulphide,High,188.7206137,0,2.29662658,0,0,0,0.0,0,25.49659904,2.659091511,1,0.0,0,0,0
Peroxyacetic acid,High,180.9125147,0,2.893762784,0,0,1,0.0,0,43.67639416,0.951353092,0,0.0,0,0,0
Butanethiol,Not High,41346.64108,0,3.249216301,0,0,2,0.0,0,32.0465756,2.4058879,0,24.93882154,0,0,0
Chlorthion (Ref: BAY 22/190 ),Not High,450873.45,0,2.072886813,0,0,0,0.0,0,13.8474744,3.371194334,1,29.78811383,0,0,0
Ferric phosphate,Not High,6104.050602,0,3.021036849,0,0,0,0.0,0,6.9237372,1.267559441,0,12.17033346,0,0,0
Sodium hypochlorite,High,367.2275595,0,0.0,0,0,0,-4.096365741,0,13.8474744,0.711568473,0,0.0,0,0,0
2-hydroxy-terbuthylazine (Ref: GS 23158),High,2.09679e+19,0,1.19e-06,0,0,3,-12.28785383,0,300.097272,13.22975337,0,26.60555956,0,0,0
Metamifop (Ref: DBH-129),Not High,38240.45622,0,2.254284066,0,0,0,0.0,0,48.14737849,1.806019981,0,34.29212871,0,0,0
Fluthiacet-methyl (Ref: CGA 248757),Not High,25053.49102,0,4.86e-07,0,0,0,0.0,0,55.57403127,1.875096392,0,21.07836478,0,0,0
Metolachlor oxanilic acid (Ref: CGA 51202),High,371098.4779,0,1.927743211,0,0,0,0.0,0,41.93277523,2.566850229,0,5.907179729,0,0,0
Leptophos (Ref: OMS 1438 ),Not High,34289.72795,0,2.28122355,0,0,0,0.0,0,32.37215149,1.796397891,0,5.783244946,0,0,0
Paraquat dichloride,High,312388.5333,0,2.793574439,0,0,1,5.918657648,0,11.60093989,2.807686454,0,22.97619661,0,0,0
Potassium iodide,Not High,974.2940442,0,2.975326756,0,0,0,3.264455625,0,12.14238718,1.174270714,0,0.0,0,0,0
"2,4,5-trichlorophenoxyacetic acid",High,382459.2876,0,3.26e-07,0,0,0,0.579907407,0,48.53093655,2.397703784,0,0.0,0,0,0
Diquat,High,693569.5859,0,2.226866992,1,0,0,-2.922284714,0,12.13273414,3.007237115,0,24.51402537,0,0,0
P-nonylphenol,Not High,6.854752972,0,2.92178368,0,0,0,0.0,0,6.578935684,0.0,0,0.0,0,0,0
Propamocarb (Ref: SN 39744),Not High,335.4793898,0,3.031638968,0,0,0,0.0,0,0.0,0.687340448,0,5.563451492,0,0,0
Flupoxam (Ref: MON 18500),Not High,773.8145838,0,2.156490152,0,0,0,0.0,0,6.066367068,1.5511526,0,0.0,1,0,0
Asulam (Ref: M&B 9057),High,3.245112498,0,2.803039488,0,0,0,-2.87037037,0,0.0,0.0,0,0.0,0,0,0
Bensulfuron (Ref: IN R9419),Not High,2164403.662,0,2.005670121,0,0,0,1.531151694,0,23.89461909,4.771659013,0,9.800619989,1,0,0
Flupyrsulfuron,Not High,252527064.1,0,1.165953375,0,0,1,0.0,0,11.2220798,5.5224768,0,36.04804329,2,0,0
Iodosulfuron,High,22668.33682,0,2.114292728,0,0,0,0.0,0,17.66730696,1.829113287,0,13.15163837,1,0,0
Tribenuron (Ref: IN R9803),High,1149103.179,0,1.7082183,0,0,1,1.501367243,0,35.33461392,4.71654539,5,21.89073176,0,0,0
Triflusulfuron,High,145837.0905,0,2.233849566,0,0,2,3.13077387,0,36.39820241,2.446070272,0,5.907179729,0,0,0
Propoxycarbazone,High,40743.36516,0,2.708826905,0,0,0,1.264288339,0,23.20187978,2.147045141,0,32.73954422,0,0,0
Fenchlorazole-ethyl (Ref: HOE 070542),Not High,71893.03812,0,2.68616131,0,0,0,2.4649906,0,23.20187978,2.233583353,0,38.43347222,0,0,0
Sulfuryl fluoride,High,20817874.12,0,1.671930528,0,0,0,0.0,0,23.20187978,4.750889079,0,23.20640005,0,0,0
Tebupirimfos (Ref: BAY MAT 7484),High,8353733068.0,0,1.269789759,0,0,0,0.0,0,13.8474744,8.452363776,4,59.79324305,1,0,0
2-(thiocyanomethylthio)benzothiazole,Not High,47220.40324,0,3.09479913,0,0,2,0.0,0,44.19861582,2.347727499,0,18.51799992,0,0,0
Ecolyst (Ref: HSDB 7282),High,2004523.593,0,1.91166363,0,0,2,0.0,0,23.25963712,3.783242053,1,17.91832585,1,0,0
Cloprop,Not High,37776.68325,0,2.215869637,0,0,0,0.0,0,36.39820241,2.331707739,1,5.907179729,0,0,0
Dimethrin (Ref: ENT 21170 ),Not High,4702611.148,0,2.068394124,0,0,1,1.408695293,0,11.60093989,3.353529367,0,33.34871334,0,0,0
Nitenpyram (Ref: CGA 246916),High,267715.6563,0,2.202084678,0,0,2,0.0,0,0.0,3.396036734,0,17.79439106,0,0,1
Primisulfuron methyl (Ref: CGA 136872),Not High,6.854752972,0,1.974744871,0,0,0,3.546296296,0,21.58779595,0.0,0,0.0,0,0,0
Potassium bicarbonate,High,1528.415783,0,4.23e-07,0,0,0,0.0,0,23.20187978,0.901913002,0,22.47655309,0,0,0
"1,1,1,2-tetrachloroethane (Ref: HSDB 4148)",Not High,3182.169155,0,2.782317369,0,0,0,-3.852569444,0,22.93772577,3.435104881,0,8.675984696,0,1,0
"1,1-dichloroethane",High,13.60964047,0,3.257586161,0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0
"1,2,3-trichloropropane (Ref: NSC 35403)",Not High,349749.7488,0,2.293861879,0,0,1,2.999981859,0,30.33183534,2.508916062,0,23.82702502,0,0,0
"1,3-butadiene",Not High,358153.5483,0,2.259957246,0,0,1,3.020089067,0,30.33183534,2.471882565,0,18.07751319,0,0,0
"1,4-dioxane",High,11912.21861,0,3.305994556,0,0,2,1.40894983,0,18.19910121,2.023443828,0,12.51406169,0,0,0
"4,4-methylenedianiline",Not High,8397405.645,0,1.980579732,0,0,2,1.301770316,0,60.66367068,3.59214906,0,11.69042468,0,0,0
N-methyl-2-pyrrolidone,Not High,3496.995047,0,2.56e-06,0,0,0,5.276925653,0,6.066367068,0.967509129,0,12.40703316,0,0,0
N-nitrosodimethylamine,High,505.7637346,0,2.523710447,0,0,0,0.0,0,0.0,1.25787011,1,5.907179729,1,0,0
Ametoctradin (Ref: BAS 650F),Not High,2271.487675,0,6.73e-07,0,0,0,3.75,0,23.20187978,1.194802577,0,0.0,0,0,0
Methiozolin (Ref: MRC-01),Not High,153490.3381,0,2.578081664,0,0,1,0.0,0,11.60093989,2.431450036,0,27.39841057,0,0,0
Penflufen (Ref: BYF-14182),High,1610.051878,0,2.952359512,0,0,0,-3.848240741,0,17.66730696,2.40840568,1,10.1790698,0,0,0
Valifenalate (Ref: IR5885),Not High,47.19725257,0,2.249544095,0,0,0,0.0,0,0.0,0.758851261,0,0.0,1,0,0
Alpha-endosulfan,High,11004.60631,0,3.381157739,0,0,0,-1.767768605,0,25.71705417,5.248684882,0,10.78432692,0,0,1
Cyantraniliprole (Ref: DPX-HGW86),Not High,2276.672933,0,3.55929961,0,0,0,-1.742723765,0,19.64103406,5.036278191,0,4.877147194,0,0,1
Indaziflam,High,3193.564575,0,2.976001731,0,0,0,0.0,0,6.9237372,2.439258052,0,5.969305288,0,0,0
Propyrisulfuron,Not High,2780122486.0,0,1.850530731,0,0,0,1.342158496,0,58.02678414,4.182707703,0,23.61377328,1,0,0
Sedaxane,High,439065.2523,0,2.293056333,0,0,1,2.730536024,0,34.80281967,3.530054068,0,11.98427311,0,0,0
Aminocyclopyrachlor (Ref: DPX-MAT28),High,295938597.0,0,2.082600273,0,0,0,1.135929357,0,24.26546827,4.222398435,0,11.62981856,0,0,0
Sulfoxaflor (Ref: DE-208),High,2925377.322,0,2.028252779,0,0,0,1.208788106,0,53.53371512,2.99459404,0,22.9424786,0,0,0
Gibberellins,High,1038861.33,0,1.953636608,0,0,0,0.0,0,17.66730696,2.770731237,0,17.85771973,0,0,0
Cycloheximide,High,36876.67605,0,3.321833903,0,0,0,-4.552305183,0,35.90493987,2.439511563,0,0.0,0,0,0
Tolfenpyrad (Ref: OMI 88),Not High,342075.4082,0,0.0,0,0,0,0.0,0,0.0,1.841032961,0,13.21376393,0,0,0
Prohexadione,Not High,59727.96447,0,2.470913707,0,0,0,0.0,0,56.31181905,2.477831887,0,5.969305288,0,0,0
Isolan (Ref: ENT 19060),High,15386.05708,0,2.474116813,0,0,0,0.0,0,82.27016773,2.888780653,0,5.917906046,0,0,0
Metolcarb,High,15641.26844,0,2.546652599,0,0,0,0.0,0,88.33653479,3.010743279,0,0.0,0,0,0
Lime sulphur,High,199462.1062,0,2.472251779,0,0,0,0.0,1,23.20187978,2.901260533,0,25.34627055,1,0,0
Urea,High,604.1976814,0,3.213839077,0,0,0,0.0,0,32.53309655,1.22183039,0,10.97425736,0,0,0
1-naphthylacetamide,High,25707140.05,0,1.576591822,0,0,0,0.0,0,41.5424232,8.948338816,5,52.80963808,1,0,0
Zinc phosphide,Not High,2029173.534,0,1.966392713,0,0,0,-3.110306343,0,23.20187978,4.101550284,1,21.44195568,0,0,0
Epichlorohydrin,Not High,1354810.421,0,1.991620706,0,0,1,1.201681255,0,31.51478136,3.422786927,0,18.50450328,0,0,0
Medetomidine,High,270112823.9,0,1.759480114,0,0,1,1.397929222,0,11.60093989,3.642934389,0,45.58739775,0,0,0
Oxolinic acid,High,108367517.5,0,1.78133536,0,0,0,1.337356343,0,24.26546827,3.747317341,0,17.19295166,0,0,0
Thymol,Not High,301935.4613,0,2.12424983,0,0,1,0.0,0,6.066367068,2.658366294,1,22.57917588,0,0,0
Sulphanilamide,Not High,3648513.34,0,1.584505022,0,0,2,1.556752816,0,23.73367403,2.931741373,0,12.29662536,0,0,0
Niclosamide (Ref: ENT 25823 ),Not High,18.14170945,0,3.154490065,0,0,0,6.382083333,0,0.0,0.760638829,0,0.0,0,0,0
Fluxapyroxad (Ref: BAS 700F),High,57.34066727,0,2.546611341,0,0,0,0.0,0,0.0,0.348534255,0,0.0,0,0,0
3-(difluoromethyl)-1-methyl-1H-pyrazole-4-carboxylic acid (Ref: M700F001),High,341385.0102,0,2.136497753,0,0,1,1.488936623,0,20.7712116,3.849133914,1,22.71356885,0,0,0
2-(trifluoromethyl)benzoic acid,Not High,1112834.394,0,2.365898291,0,0,0,2.545147175,0,5.920434319,2.825849649,1,10.45845205,1,0,0
Eugenol,Not High,11.2451125,0,2.401715223,0,0,0,0.0,0,0.0,0.068041382,0,0.0,0,0,0
Fenpyrazamine (Ref: S-2188),Not High,6462.25362,0,2.147637939,0,0,0,0.0,0,29.26824685,2.08756305,0,5.907179729,1,0,0
Alpha-terpinoline,Not High,81.23839911,0,-4.05e-07,0,0,0,-4.596365741,0,7.595762327,0.685429752,0,12.3010927,0,0,0
Alpha-pinene,Not High,281.4216159,0,0.0,0,0,0,-0.346365741,0,0.0,0.711568473,0,0.0,0,0,0
Para-cymene,Not High,81.23839911,0,0.0,0,0,0,-4.096365741,0,0.0,0.711568473,0,6.15054635,0,0,0
Diethatyl ethyl (Ref: BAY NNT 6867),Not High,341344.7175,0,2.383001075,0,0,0,-2.446626399,0,12.13273414,2.882265069,0,10.69226777,0,0,0
Phenylmercuric acetate,High,168168.3802,0,2.440116219,0,0,1,-2.024820402,0,0.0,4.375009234,0,15.56941497,0,0,1
Benthiavalicarb-isopropyl (Ref: KIF-230),Not High,14944.34049,0,4.41e-07,0,0,0,0.0,0,55.57403127,1.932895359,0,20.88576272,0,0,0
(RS)-2-(4-fluoro-3-trifluoromethylphenoxy)butanoic acid (Ref: UR-50604),High,158036.6321,0,4.81e-07,0,0,0,0.0,0,34.80281967,2.606688595,0,20.88576272,0,0,0
"3,5-di-bromo-4-hydroxybenzoic acid",Not High,142.1951606,0,2.838589122,0,0,0,0.0,0,32.60702369,0.879779116,0,0.0,0,0,0
Metam-potassium,High,6097.228846,0,2.693337995,0,0,0,0.0,0,11.60093989,1.572374693,1,16.36373853,0,0,0
Glyphosate-isopropylamine (Ref: MON 0139),Not High,347.9807345,0,3.138261336,0,0,0,0.0,0,11.60093989,0.769853054,0,10.84049609,0,0,0
Glyphosate-monopotassium,Not High,104.2009193,0,3.17167803,0,0,1,0.0,0,11.60093989,0.746419444,0,5.749511833,0,0,0
Triclopyr-butotyl,Not High,2.38776e+17,0,2.27e-07,0,0,0,0.0,0,60.66367068,9.223357558,0,24.29161443,0,0,2
